Type de budget,Agrégat,Montant en € par habitant
SAINT-OUEN,Frais de personnel,1230.6725888481
SEVRAN,Frais de personnel,938.400277027959
STAINS,Frais de personnel,809.388088464831
TREMBLAY-EN-FRANCE,Frais de personnel,1521.60357690902
VAUJOURS,Frais de personnel,947.023417990919
VILLEMOMBLE,Frais de personnel,651.230001996938
VILLEPINTE,Frais de personnel,942.217353029353
VILLETANEUSE,Frais de personnel,846.243801426221
AUBERVILLIERS,Impôts locaux,930.081492285982
AULNAY-SOUS-BOIS,Impôts locaux,1087.85240371136
BAGNOLET,Impôts locaux,1341.48341407982
BLANC-MESNIL (LE ),Impôts locaux,1073.21794111836
BOBIGNY,Impôts locaux,1291.62347174164
BONDY,Impôts locaux,798.584528554931
LE BOURGET,Impôts locaux,1125.54653266332
CLICHY-SOUS-BOIS,Impôts locaux,676.736354920824
COUBRON,Impôts locaux,740.043644085353
COURNEUVE (LA ),Impôts locaux,934.066903422633
DRANCY,Impôts locaux,919.070934108196
DUGNY,Impôts locaux,1388.12002656799
EPINAY-SUR-SEINE,Impôts locaux,583.505744618965
GAGNY,Impôts locaux,704.187385488041
GOURNAY-SUR-MARNE,Impôts locaux,976.248110293056
ILE-SAINT-DENIS (L' ),Impôts locaux,783.139933993399
LILAS (LES),Impôts locaux,1049.4050627434
LIVRY-GARGAN,Impôts locaux,809.137472581584
MONTFERMEIL,Impôts locaux,853.536147370047
MONTREUIL,Impôts locaux,1128.2160686661
NEUILLY-PLAISANCE,Impôts locaux,763.04054995073
NEUILLY-SUR-MARNE,Impôts locaux,633.025537634409
NOISY-LE-GRAND,Impôts locaux,1259.9656342696
NOISY-LE-SEC,Impôts locaux,808.606630392359
PANTIN,Impôts locaux,1563.93672141196
PAVILLONS-SOUS-BOIS (LES),Impôts locaux,629.163725323349
PIERREFITTE-SUR-SEINE,Impôts locaux,722.623636058419
PRE-SAINT-GERVAIS (LE ),Impôts locaux,815.302370212048
RAINCY (LE ),Impôts locaux,645.934628385258
ROMAINVILLE,Impôts locaux,1060.22924387728
ROSNY-SOUS-BOIS,Impôts locaux,1119.39419594249
SAINT-DENIS,Impôts locaux,1092.46251549776
SAINT-OUEN,Impôts locaux,1493.18630929188
SEVRAN,Impôts locaux,868.190491202491
STAINS,Impôts locaux,688.694904586879
TREMBLAY-EN-FRANCE,Impôts locaux,2304.37414350356
VAUJOURS,Impôts locaux,1239.64210981839
VILLEMOMBLE,Impôts locaux,663.300703920655
VILLEPINTE,Impôts locaux,1223.91510125099
VILLETANEUSE,Impôts locaux,819.160802444949
AUBERVILLIERS,Péréquations et compensations fiscales,44.455937362885
AULNAY-SOUS-BOIS,Péréquations et compensations fiscales,193.17365219664
BAGNOLET,Péréquations et compensations fiscales,43.3229490022173
BLANC-MESNIL (LE ),Péréquations et compensations fiscales,43.3608341865603
BOBIGNY,Péréquations et compensations fiscales,75.1776864667436
BONDY,Péréquations et compensations fiscales,70.1495048988563
LE BOURGET,Péréquations et compensations fiscales,21.8752298075745
CLICHY-SOUS-BOIS,Péréquations et compensations fiscales,87.622425204139
COUBRON,Péréquations et compensations fiscales,18.6714315309716
COURNEUVE (LA ),Péréquations et compensations fiscales,54.6733244351225
DRANCY,Péréquations et compensations fiscales,29.0314645471897
DUGNY,Péréquations et compensations fiscales,47.602903501281
EPINAY-SUR-SEINE,Péréquations et compensations fiscales,35.4842386561955
GAGNY,Péréquations et compensations fiscales,26.7938157267274
GOURNAY-SUR-MARNE,Péréquations et compensations fiscales,19.9985563736105
ILE-SAINT-DENIS (L' ),Péréquations et compensations fiscales,44.2520132013201
LILAS (LES),Péréquations et compensations fiscales,24.3823885763739
LIVRY-GARGAN,Péréquations et compensations fiscales,23.4362997448409
MONTFERMEIL,Péréquations et compensations fiscales,56.7571348574959
MONTREUIL,Péréquations et compensations fiscales,30.8088858725968
NEUILLY-PLAISANCE,Péréquations et compensations fiscales,20.0742339636807
NEUILLY-SUR-MARNE,Péréquations et compensations fiscales,29.5748112560055
NOISY-LE-GRAND,Péréquations et compensations fiscales,59.0640643042455
NOISY-LE-SEC,Péréquations et compensations fiscales,31.1707188282021
PANTIN,Péréquations et compensations fiscales,32.3154915358128
PAVILLONS-SOUS-BOIS (LES),Péréquations et compensations fiscales,18.3430054458816
PIERREFITTE-SUR-SEINE,Péréquations et compensations fiscales,47.551384925298
PRE-SAINT-GERVAIS (LE ),Péréquations et compensations fiscales,25.9043984476067
RAINCY (LE ),Péréquations et compensations fiscales,17.9480078734813
ROMAINVILLE,Péréquations et compensations fiscales,40.2405150345776
ROSNY-SOUS-BOIS,Péréquations et compensations fiscales,31.17734373264
SAINT-DENIS,Péréquations et compensations fiscales,29.4368806472042
SAINT-OUEN,Péréquations et compensations fiscales,69.0916678629289
SEVRAN,Péréquations et compensations fiscales,103.926441392627
STAINS,Péréquations et compensations fiscales,39.4770152560294
TREMBLAY-EN-FRANCE,Péréquations et compensations fiscales,26.2358843202833
VAUJOURS,Péréquations et compensations fiscales,170.416004540295
VILLEMOMBLE,Péréquations et compensations fiscales,30.6487386008121
VILLEPINTE,Péréquations et compensations fiscales,22.8742743452073
VILLETANEUSE,Péréquations et compensations fiscales,40.4340568920931
AUBERVILLIERS,Produit des cessions d'immobilisations,2.61683683754906
AULNAY-SOUS-BOIS,Produit des cessions d'immobilisations,58.9716539549029
BAGNOLET,Produit des cessions d'immobilisations,156.673641906874
BLANC-MESNIL (LE ),Produit des cessions d'immobilisations,242.882985037093
BOBIGNY,Produit des cessions d'immobilisations,100.769896193772
BONDY,Produit des cessions d'immobilisations,13.5657804641806
LE BOURGET,Produit des cessions d'immobilisations,0.170388528005883
CLICHY-SOUS-BOIS,Produit des cessions d'immobilisations,0
COUBRON,Produit des cessions d'immobilisations,0.248601615910503
COURNEUVE (LA ),Produit des cessions d'immobilisations,74.4589570025741
DRANCY,Produit des cessions d'immobilisations,98.6527491952255
DUGNY,Produit des cessions d'immobilisations,459.246607837556
EPINAY-SUR-SEINE,Produit des cessions d'immobilisations,0.539545520651542
GAGNY,Produit des cessions d'immobilisations,0
GOURNAY-SUR-MARNE,Produit des cessions d'immobilisations,0
ILE-SAINT-DENIS (L' ),Produit des cessions d'immobilisations,0
LILAS (LES),Produit des cessions d'immobilisations,477.204327131112
LIVRY-GARGAN,Produit des cessions d'immobilisations,10.7806974349792
MONTFERMEIL,Produit des cessions d'immobilisations,13.8873870394686
MONTREUIL,Produit des cessions d'immobilisations,26.8072031534714
NEUILLY-PLAISANCE,Produit des cessions d'immobilisations,30.5006803997935
NEUILLY-SUR-MARNE,Produit des cessions d'immobilisations,2.89407458247541
NOISY-LE-GRAND,Produit des cessions d'immobilisations,209.58612644902
NOISY-LE-SEC,Produit des cessions d'immobilisations,0.456229767890351
PANTIN,Produit des cessions d'immobilisations,94.7736753862518
PAVILLONS-SOUS-BOIS (LES),Produit des cessions d'immobilisations,102.750082539142
PIERREFITTE-SUR-SEINE,Produit des cessions d'immobilisations,1.94013160987074
PRE-SAINT-GERVAIS (LE ),Produit des cessions d'immobilisations,16.4735468811519
RAINCY (LE ),Produit des cessions d'immobilisations,0.101812258195887
ROMAINVILLE,Produit des cessions d'immobilisations,0.110037061093493
ROSNY-SOUS-BOIS,Produit des cessions d'immobilisations,30.2874668355443
SAINT-DENIS,Produit des cessions d'immobilisations,2.33813447147075
SAINT-OUEN,Produit des cessions d'immobilisations,87.3228894858807
SEVRAN,Produit des cessions d'immobilisations,47.4454712036727
STAINS,Produit des cessions d'immobilisations,0
TREMBLAY-EN-FRANCE,Produit des cessions d'immobilisations,64.5923667125713
VAUJOURS,Produit des cessions d'immobilisations,3.52596481271283
VILLEMOMBLE,Produit des cessions d'immobilisations,0.399387605671304
VILLEPINTE,Produit des cessions d'immobilisations,0.0594121174129896
VILLETANEUSE,Produit des cessions d'immobilisations,0
AUBERVILLIERS,Recettes de fonctionnement,1563.54297698246
AULNAY-SOUS-BOIS,Recettes de fonctionnement,1838.58525494808
BAGNOLET,Recettes de fonctionnement,1911.10425637472
BLANC-MESNIL (LE ),Recettes de fonctionnement,1651.27618742254
BOBIGNY,Recettes de fonctionnement,1986.69676855056
BONDY,Recettes de fonctionnement,1551.99703703014
LE BOURGET,Recettes de fonctionnement,1547.72978244883
CLICHY-SOUS-BOIS,Recettes de fonctionnement,1725.82238751694
COUBRON,Recettes de fonctionnement,1144.93792003315
COURNEUVE (LA ),Recettes de fonctionnement,1617.95617551721
DRANCY,Recettes de fonctionnement,1507.27352704897
DUGNY,Recettes de fonctionnement,2175.38646740677
EPINAY-SUR-SEINE,Recettes de fonctionnement,1362.08081679028
GAGNY,Recettes de fonctionnement,1209.67726953292
GOURNAY-SUR-MARNE,Recettes de fonctionnement,1435.66653096579
ILE-SAINT-DENIS (L' ),Recettes de fonctionnement,1344.10288976898
LILAS (LES),Recettes de fonctionnement,1569.94297966248
LIVRY-GARGAN,Recettes de fonctionnement,1278.39656229017
MONTFERMEIL,Recettes de fonctionnement,1502.89023905152
MONTREUIL,Recettes de fonctionnement,1645.41625199881
NEUILLY-PLAISANCE,Recettes de fonctionnement,1282.71436441274
NEUILLY-SUR-MARNE,Recettes de fonctionnement,1324.2684717456
NOISY-LE-GRAND,Recettes de fonctionnement,1713.3712232503
NOISY-LE-SEC,Recettes de fonctionnement,1475.35240007347
PANTIN,Recettes de fonctionnement,2081.85192107303
PAVILLONS-SOUS-BOIS (LES),Recettes de fonctionnement,1298.58676225323
PIERREFITTE-SUR-SEINE,Recettes de fonctionnement,1328.07623065301
PRE-SAINT-GERVAIS (LE ),Recettes de fonctionnement,1378.13259688396
RAINCY (LE ),Recettes de fonctionnement,1237.41146202403
ROMAINVILLE,Recettes de fonctionnement,1600.78885645513
ROSNY-SOUS-BOIS,Recettes de fonctionnement,1686.01489678466
SAINT-DENIS,Recettes de fonctionnement,1694.7036508701
SAINT-OUEN,Recettes de fonctionnement,2081.05436027316
SEVRAN,Recettes de fonctionnement,1754.33791243867
STAINS,Recettes de fonctionnement,1432.17228336942
TREMBLAY-EN-FRANCE,Recettes de fonctionnement,2702.94911778758
VAUJOURS,Recettes de fonctionnement,1752.30511350738
VILLEMOMBLE,Recettes de fonctionnement,1186.62950908607
VILLEPINTE,Recettes de fonctionnement,1658.11676351149
VILLETANEUSE,Recettes de fonctionnement,1513.94395031737
AUBERVILLIERS,Recettes d'investissement hors emprunts,112.238410947858
AULNAY-SOUS-BOIS,Recettes d'investissement hors emprunts,151.663101195143
BAGNOLET,Recettes d'investissement hors emprunts,297.889127217295
BLANC-MESNIL (LE ),Recettes d'investissement hors emprunts,397.889109231018
BOBIGNY,Recettes d'investissement hors emprunts,289.567927143406
BONDY,Recettes d'investissement hors emprunts,97.4600754386619
LE BOURGET,Recettes d'investissement hors emprunts,317.039773256527
CLICHY-SOUS-BOIS,Recettes d'investissement hors emprunts,108.76522166022
COUBRON,Recettes d'investissement hors emprunts,85.8871659415786
COURNEUVE (LA ),Recettes d'investissement hors emprunts,203.828717465917
DRANCY,Recettes d'investissement hors emprunts,260.515322052246
DUGNY,Recettes d'investissement hors emprunts,587.185171268621
EPINAY-SUR-SEINE,Recettes d'investissement hors emprunts,195.827627436009
GAGNY,Recettes d'investissement hors emprunts,68.4791278267199
GOURNAY-SUR-MARNE,Recettes d'investissement hors emprunts,67.6778143496463
ILE-SAINT-DENIS (L' ),Recettes d'investissement hors emprunts,167.49241980198
LILAS (LES),Recettes d'investissement hors emprunts,524.387716572912
LIVRY-GARGAN,Recettes d'investissement hors emprunts,81.7515965352075
MONTFERMEIL,Recettes d'investissement hors emprunts,177.660417085039
MONTREUIL,Recettes d'investissement hors emprunts,149.702465044067
NEUILLY-PLAISANCE,Recettes d'investissement hors emprunts,96.1742747876683
NEUILLY-SUR-MARNE,Recettes d'investissement hors emprunts,513.204467799131
NOISY-LE-GRAND,Recettes d'investissement hors emprunts,470.154215017321
NOISY-LE-SEC,Recettes d'investissement hors emprunts,197.401424570104
PANTIN,Recettes d'investissement hors emprunts,246.733740647929
PAVILLONS-SOUS-BOIS (LES),Recettes d'investissement hors emprunts,244.286375510551
PIERREFITTE-SUR-SEINE,Recettes d'investissement hors emprunts,111.050229310055
PRE-SAINT-GERVAIS (LE ),Recettes d'investissement hors emprunts,62.1640800944935
RAINCY (LE ),Recettes d'investissement hors emprunts,96.3384857123464
ROMAINVILLE,Recettes d'investissement hors emprunts,326.368456806633
ROSNY-SOUS-BOIS,Recettes d'investissement hors emprunts,198.783209119392
SAINT-DENIS,Recettes d'investissement hors emprunts,84.7582562236315
SAINT-OUEN,Recettes d'investissement hors emprunts,222.502772183828
SEVRAN,Recettes d'investissement hors emprunts,185.763395267275
STAINS,Recettes d'investissement hors emprunts,96.6135116560093
TREMBLAY-EN-FRANCE,Recettes d'investissement hors emprunts,121.550125909896
VAUJOURS,Recettes d'investissement hors emprunts,58.5645842792281
VILLEMOMBLE,Recettes d'investissement hors emprunts,70.6676296345603
VILLEPINTE,Recettes d'investissement hors emprunts,104.72186367229
VILLETANEUSE,Recettes d'investissement hors emprunts,41.3524731604106
AUBERVILLIERS,Subventions aux personnes de droit privé,108.123739490317
AULNAY-SOUS-BOIS,Subventions aux personnes de droit privé,93.7453786204766
BAGNOLET,Subventions aux personnes de droit privé,57.0315798226164
BLANC-MESNIL (LE ),Subventions aux personnes de droit privé,21.2958452336046
BOBIGNY,Subventions aux personnes de droit privé,48.6161284121492
BONDY,Subventions aux personnes de droit privé,42.9210892970234
LE BOURGET,Subventions aux personnes de droit privé,32.9835764186788
CLICHY-SOUS-BOIS,Subventions aux personnes de droit privé,53.4409210221826
COUBRON,Subventions aux personnes de droit privé,9.42738761135281
COURNEUVE (LA ),Subventions aux personnes de droit privé,21.0275050052436
DRANCY,Subventions aux personnes de droit privé,22.006346466114
DUGNY,Subventions aux personnes de droit privé,21.8574817345099
EPINAY-SUR-SEINE,Subventions aux personnes de droit privé,15.173904886562
GAGNY,Subventions aux personnes de droit privé,30.7540847827724
GOURNAY-SUR-MARNE,Subventions aux personnes de droit privé,17.0098166594485
ILE-SAINT-DENIS (L' ),Subventions aux personnes de droit privé,17.1924752475248
LILAS (LES),Subventions aux personnes de droit privé,30.9436996971008
LIVRY-GARGAN,Subventions aux personnes de droit privé,19.4224197591656
MONTFERMEIL,Subventions aux personnes de droit privé,19.1965899436163
MONTREUIL,Subventions aux personnes de droit privé,48.6752528727083
NEUILLY-PLAISANCE,Subventions aux personnes de droit privé,32.1805640279668
NEUILLY-SUR-MARNE,Subventions aux personnes de droit privé,32.0759837565774
NOISY-LE-GRAND,Subventions aux personnes de droit privé,14.1282335827722
NOISY-LE-SEC,Subventions aux personnes de droit privé,23.6376242624607
PANTIN,Subventions aux personnes de droit privé,34.9169986839496
PAVILLONS-SOUS-BOIS (LES),Subventions aux personnes de droit privé,50.1473366235534
PIERREFITTE-SUR-SEINE,Subventions aux personnes de droit privé,20.5995467517207
PRE-SAINT-GERVAIS (LE ),Subventions aux personnes de droit privé,26.8851161482648
RAINCY (LE ),Subventions aux personnes de droit privé,4.24828616032037
ROMAINVILLE,Subventions aux personnes de droit privé,8.48981775111756
ROSNY-SOUS-BOIS,Subventions aux personnes de droit privé,41.6927315956714
SAINT-DENIS,Subventions aux personnes de droit privé,61.9846827754141
SAINT-OUEN,Subventions aux personnes de droit privé,45.438020220249
SEVRAN,Subventions aux personnes de droit privé,44.5110803302268
STAINS,Subventions aux personnes de droit privé,21.4221046271588
TREMBLAY-EN-FRANCE,Subventions aux personnes de droit privé,228.909965993086
VAUJOURS,Subventions aux personnes de droit privé,13.3962400681044
VILLEMOMBLE,Subventions aux personnes de droit privé,43.9105704586301
VILLEPINTE,Subventions aux personnes de droit privé,43.0182606088687
VILLETANEUSE,Subventions aux personnes de droit privé,11.2552307812867
AUBERVILLIERS,Subventions d'équipement versées,17.2028426245449
AULNAY-SOUS-BOIS,Subventions d'équipement versées,8.37195927483546
BAGNOLET,Subventions d'équipement versées,0
BLANC-MESNIL (LE ),Subventions d'équipement versées,10.1240924359182
BOBIGNY,Subventions d'équipement versées,32.76742272203
BONDY,Subventions d'équipement versées,4.1332893119249
LE BOURGET,Subventions d'équipement versées,0
CLICHY-SOUS-BOIS,Subventions d'équipement versées,3.36209461469801
COUBRON,Subventions d'équipement versées,0
COURNEUVE (LA ),Subventions d'équipement versées,1.4062351034417
DRANCY,Subventions d'équipement versées,4.11560650086887
DUGNY,Subventions d'équipement versées,1.1106765347756
EPINAY-SUR-SEINE,Subventions d'équipement versées,7.45346131471786
GAGNY,Subventions d'équipement versées,2.19471425344477
GOURNAY-SUR-MARNE,Subventions d'équipement versées,43.308791684712
ILE-SAINT-DENIS (L' ),Subventions d'équipement versées,0
LILAS (LES),Subventions d'équipement versées,2.38991648636954
LIVRY-GARGAN,Subventions d'équipement versées,3.38823022516675
MONTFERMEIL,Subventions d'équipement versées,0
MONTREUIL,Subventions d'équipement versées,15.6975093897587
NEUILLY-PLAISANCE,Subventions d'équipement versées,3.82479189151143
NEUILLY-SUR-MARNE,Subventions d'équipement versées,73.5529627087623
NOISY-LE-GRAND,Subventions d'équipement versées,2.34050657588891
NOISY-LE-SEC,Subventions d'équipement versées,4.40640402231559
PANTIN,Subventions d'équipement versées,8.1080693720817
PAVILLONS-SOUS-BOIS (LES),Subventions d'équipement versées,0
PIERREFITTE-SUR-SEINE,Subventions d'équipement versées,6.81148228974316
PRE-SAINT-GERVAIS (LE ),Subventions d'équipement versées,12.3505821474774
RAINCY (LE ),Subventions d'équipement versées,24.4349419670128
ROMAINVILLE,Subventions d'équipement versées,3.22442020402705
ROSNY-SOUS-BOIS,Subventions d'équipement versées,1.68717641046152
SAINT-DENIS,Subventions d'équipement versées,27.2031075789605
SAINT-OUEN,Subventions d'équipement versées,10.5169766011115
SEVRAN,Subventions d'équipement versées,3.4848580379485
STAINS,Subventions d'équipement versées,54.5078042394643
TREMBLAY-EN-FRANCE,Subventions d'équipement versées,80.6838326635002
VAUJOURS,Subventions d'équipement versées,11.3507377979569
VILLEMOMBLE,Subventions d'équipement versées,0
VILLEPINTE,Subventions d'équipement versées,8.87645008312665
VILLETANEUSE,Subventions d'équipement versées,26.4869524331949
AUBERVILLIERS,Subventions reçues et participations,89.2853234432625
AULNAY-SOUS-BOIS,Subventions reçues et participations,82.2705580107872
BAGNOLET,Subventions reçues et participations,128.925606984479
BLANC-MESNIL (LE ),Subventions reçues et participations,81.8818532090316
