"","Nom.2024.Commune","Agrégat","Montant.en...par.habitant"
"1269","Noisy-le-Grand","Dépenses totales hors remb","2199.959066747676"
"1270","Noisy-le-Sec","Dépenses totales hors remb","1721.5338240065762"
"1271","Pantin","Dépenses totales hors remb","2959.0056864449875"
"1272","Les Pavillons-sous-Bois","Dépenses totales hors remb","1640.3142092467444"
"1273","Pierrefitte-sur-Seine","Dépenses totales hors remb","1827.9164987972615"
"1274","Le Pré-Saint-Gervais","Dépenses totales hors remb","2131.3053112990006"
"1275","Le Raincy","Dépenses totales hors remb","2021.309045532988"
"1276","Romainville","Dépenses totales hors remb","2129.117519719281"
"1277","Rosny-sous-Bois","Dépenses totales hors remb","2113.0906356717624"
"1278","Saint-Denis","Dépenses totales hors remb","1988.381280340123"
"1279","Saint-Ouen-sur-Seine","Dépenses totales hors remb","2394.0472839459867"
"1280","Sevran","Dépenses totales hors remb","2130.130090188839"
"1281","Stains","Dépenses totales hors remb","1710.721549341048"
"1282","Tremblay-en-France","Dépenses totales hors remb","3325.4167494127696"
"1283","Vaujours","Dépenses totales hors remb","2712.7627420850445"
"1284","Villemomble","Dépenses totales hors remb","1627.5034056498657"
"1285","Villepinte","Dépenses totales hors remb","1834.5587468426208"
"1286","Villetaneuse","Dépenses totales hors remb","2767.307009096612"
"1287","Aubervilliers","Epargne brute","269.12290076335876"
"1288","Aulnay-sous-Bois","Epargne brute","134.76253080141467"
"1289","Bagnolet","Epargne brute","321.559648038893"
"1290","Le Blanc-Mesnil","Epargne brute","365.09048016987464"
"1291","Bobigny","Epargne brute","406.79779764816726"
"1292","Bondy","Epargne brute","285.3662404130627"
"1293","Le Bourget","Epargne brute","18.46544653665104"
"1294","Clichy-sous-Bois","Epargne brute","130.56200295242533"
"1295","Coubron","Epargne brute","209.05431760328958"
"1296","La Courneuve","Epargne brute","168.03288206559643"
"1297","Drancy","Epargne brute","195.60917256593922"
"1298","Dugny","Epargne brute","363.4244299788881"
"1299","Épinay-sur-Seine","Epargne brute","232.63219382142924"
"1300","Gagny","Epargne brute","193.66152023350153"
"1301","Gournay-sur-Marne","Epargne brute","254.15539602534562"
"1302","L'Île-Saint-Denis","Epargne brute","101.49263157894748"
"1303","Les Lilas","Epargne brute","206.92521556657763"
"1304","Livry-Gargan","Epargne brute","202.52878337444264"
"1305","Montfermeil","Epargne brute","360.6165512455516"
"1306","Montreuil","Epargne brute","214.0378363251716"
"1307","Neuilly-Plaisance","Epargne brute","227.38704754387595"
"1308","Neuilly-sur-Marne","Epargne brute","186.88017800685458"
"1309","Noisy-le-Grand","Epargne brute","214.38653502698733"
"1310","Noisy-le-Sec","Epargne brute","233.29304765406997"
"1311","Pantin","Epargne brute","418.0121188011614"
"1312","Les Pavillons-sous-Bois","Epargne brute","196.30212955332124"
"1313","Pierrefitte-sur-Seine","Epargne brute","149.28733948066366"
"1314","Le Pré-Saint-Gervais","Epargne brute","223.1891308460947"
"1315","Le Raincy","Epargne brute","60.89831408469375"
"1316","Romainville","Epargne brute","328.90728128842636"
"1317","Rosny-sous-Bois","Epargne brute","201.06139280807707"
"1318","Saint-Denis","Epargne brute","195.39527643707203"
"1319","Saint-Ouen-sur-Seine","Epargne brute","249.92808233308327"
"1320","Sevran","Epargne brute","224.58619726164378"
"1321","Stains","Epargne brute","109.75783003239101"
"1322","Tremblay-en-France","Epargne brute","297.0207017403374"
"1323","Vaujours","Epargne brute","101.47057755994184"
"1324","Villemomble","Epargne brute","83.88653077276005"
"1325","Villepinte","Epargne brute","249.5321467601423"
"1326","Villetaneuse","Epargne brute","102.28779093475532"
"1327","Aubervilliers","Impôts et taxes","1065.6769188668165"
"1328","Aulnay-sous-Bois","Impôts et taxes","1330.586464136289"
"1329","Bagnolet","Impôts et taxes","1609.0819256577115"
"1330","Le Blanc-Mesnil","Impôts et taxes","1331.7523282416603"
"1331","Bobigny","Impôts et taxes","1554.2336500516387"
"1332","Bondy","Impôts et taxes","1053.8026044434396"
"1333","Le Bourget","Impôts et taxes","1387.085106254203"
"1334","Clichy-sous-Bois","Impôts et taxes","797.150988391599"
"1335","Coubron","Impôts et taxes","1012.7069786567456"
"1336","La Courneuve","Impôts et taxes","956.4853107488"
"1337","Drancy","Impôts et taxes","1103.6141724961253"
"1338","Dugny","Impôts et taxes","1394.5506544686841"
"1339","Épinay-sur-Seine","Impôts et taxes","797.0410621399408"
"1340","Gagny","Impôts et taxes","898.605320569902"
"1341","Gournay-sur-Marne","Impôts et taxes","1295.7950993663594"
"1342","L'Île-Saint-Denis","Impôts et taxes","949.3822434642404"
"1343","Les Lilas","Impôts et taxes","1310.4193085760312"
"1344","Livry-Gargan","Impôts et taxes","1131.184870180449"
"1345","Montfermeil","Impôts et taxes","1107.5857647686832"
"1346","Montreuil","Impôts et taxes","1441.5084144000998"
"1347","Neuilly-Plaisance","Impôts et taxes","1138.7587946884578"
"1348","Neuilly-sur-Marne","Impôts et taxes","921.6190422168496"
"1349","Noisy-le-Grand","Impôts et taxes","1445.8011743012971"
"1350","Noisy-le-Sec","Impôts et taxes","1116.0892487399685"
"1351","Pantin","Impôts et taxes","1722.2065547335094"
"1352","Les Pavillons-sous-Bois","Impôts et taxes","1118.3454231910334"
"1353","Pierrefitte-sur-Seine","Impôts et taxes","872.2392065009561"
"1354","Le Pré-Saint-Gervais","Impôts et taxes","1126.9648773133092"
"1355","Le Raincy","Impôts et taxes","1076.5600789857958"
"1356","Romainville","Impôts et taxes","1540.794410221036"
"1357","Rosny-sous-Bois","Impôts et taxes","1376.5608676974073"
"1358","Saint-Denis","Impôts et taxes","1250.9523613458557"
"1359","Saint-Ouen-sur-Seine","Impôts et taxes","1665.2284879969993"
"1360","Sevran","Impôts et taxes","1065.1502524902887"
"1361","Stains","Impôts et taxes","833.8260480181984"
"1362","Tremblay-en-France","Impôts et taxes","2547.810143337604"
"1363","Vaujours","Impôts et taxes","1239.5898118956154"
"1364","Villemomble","Impôts et taxes","883.7147558497738"
"1365","Villepinte","Impôts et taxes","1461.0760967060157"
"1366","Villetaneuse","Impôts et taxes","1029.0290636762861"
"1367","Aubervilliers","Encours de dette - Dettes bancaires et assimilées","1180.0087975714334"
"1368","Aulnay-sous-Bois","Encours de dette - Dettes bancaires et assimilées","1708.742493469869"
"1369","Bagnolet","Encours de dette - Dettes bancaires et assimilées","3590.354531182741"
"1370","Le Blanc-Mesnil","Encours de dette - Dettes bancaires et assimilées","1435.0581680252071"
"1371","Bobigny","Encours de dette - Dettes bancaires et assimilées","2022.6704748962695"
"1372","Bondy","Encours de dette - Dettes bancaires et assimilées","1949.7589507603595"
"1373","Le Bourget","Encours de dette - Dettes bancaires et assimilées","1126.1022205783456"
"1374","Clichy-sous-Bois","Encours de dette - Dettes bancaires et assimilées","739.805430785748"
"1375","Coubron","Encours de dette - Dettes bancaires et assimilées","786.308441355003"
"1376","La Courneuve","Encours de dette - Dettes bancaires et assimilées","1552.7349652138973"
"1377","Drancy","Encours de dette - Dettes bancaires et assimilées","1942.2170370990937"
"1378","Dugny","Encours de dette - Dettes bancaires et assimilées","276.71790816326535"
"1379","Épinay-sur-Seine","Encours de dette - Dettes bancaires et assimilées","406.431575964353"
"1380","Gagny","Encours de dette - Dettes bancaires et assimilées","125.98559315326011"
"1381","Gournay-sur-Marne","Encours de dette - Dettes bancaires et assimilées","1371.7635080645161"
"1382","L'Île-Saint-Denis","Encours de dette - Dettes bancaires et assimilées","1003.4907946562248"
"1383","Les Lilas","Encours de dette - Dettes bancaires et assimilées","746.4793696214338"
"1384","Livry-Gargan","Encours de dette - Dettes bancaires et assimilées","813.3637106754943"
"1385","Montfermeil","Encours de dette - Dettes bancaires et assimilées","1068.7542676156584"
"1386","Montreuil","Encours de dette - Dettes bancaires et assimilées","1853.1233594579878"
"1387","Neuilly-Plaisance","Encours de dette - Dettes bancaires et assimilées","498.9998718543969"
"1388","Neuilly-sur-Marne","Encours de dette - Dettes bancaires et assimilées","285.68473604505965"
"1389","Noisy-le-Grand","Encours de dette - Dettes bancaires et assimilées","874.5761063384859"
"1390","Noisy-le-Sec","Encours de dette - Dettes bancaires et assimilées","1198.323349196392"
"1391","Pantin","Encours de dette - Dettes bancaires et assimilées","1776.4376149543134"
"1392","Les Pavillons-sous-Bois","Encours de dette - Dettes bancaires et assimilées","328.22346588099555"
"1393","Pierrefitte-sur-Seine","Encours de dette - Dettes bancaires et assimilées","1249.5739810645778"
"1394","Le Pré-Saint-Gervais","Encours de dette - Dettes bancaires et assimilées","921.5110565836931"
"1395","Le Raincy","Encours de dette - Dettes bancaires et assimilées","620.488805920616"
"1396","Romainville","Encours de dette - Dettes bancaires et assimilées","837.4863350628318"
"1397","Rosny-sous-Bois","Encours de dette - Dettes bancaires et assimilées","1826.075663039449"
"1398","Saint-Denis","Encours de dette - Dettes bancaires et assimilées","1083.9977143628792"
"1399","Saint-Ouen-sur-Seine","Encours de dette - Dettes bancaires et assimilées","1634.4310568267067"
"1400","Sevran","Encours de dette - Dettes bancaires et assimilées","1262.6753788315834"
"1401","Stains","Encours de dette - Dettes bancaires et assimilées","1181.2674618599017"
"1402","Tremblay-en-France","Encours de dette - Dettes bancaires et assimilées","155.79478058936579"
"1403","Vaujours","Encours de dette - Dettes bancaires et assimilées","770.8447079083322"
"1404","Villemomble","Encours de dette - Dettes bancaires et assimilées","12.944877761027724"
"1405","Villepinte","Encours de dette - Dettes bancaires et assimilées","940.8872864580648"
"1406","Villetaneuse","Encours de dette - Dettes bancaires et assimilées","839.7526552697616"
"1407","Aubervilliers","Frais de personnel","955.4334413188712"
"1408","Aulnay-sous-Bois","Frais de personnel","1091.0098866184323"
"1409","Bagnolet","Frais de personnel","1145.4186909072494"
"1410","Le Blanc-Mesnil","Frais de personnel","907.7627520720598"
"1411","Bobigny","Frais de personnel","1294.441633962059"
"1412","Bondy","Frais de personnel","963.6819586560385"
"1413","Le Bourget","Frais de personnel","921.2215326160053"
"1414","Clichy-sous-Bois","Frais de personnel","1017.0168338589546"
"1415","Coubron","Frais de personnel","737.4291541022127"
"1416","La Courneuve","Frais de personnel","1038.915382858593"
"1417","Drancy","Frais de personnel","931.1463351903825"
"1418","Dugny","Frais de personnel","1307.5113828289936"
"1419","Épinay-sur-Seine","Frais de personnel","741.3428737625146"
"1420","Gagny","Frais de personnel","709.9907603641041"
"1421","Gournay-sur-Marne","Frais de personnel","939.2652246543778"
"1422","L'Île-Saint-Denis","Frais de personnel","940.1595704249683"
"1423","Les Lilas","Frais de personnel","1013.8269981771164"
"1424","Livry-Gargan","Frais de personnel","917.9009446535981"
"1425","Montfermeil","Frais de personnel","847.9239957295374"
"1426","Montreuil","Frais de personnel","1055.0322162514394"
"1427","Neuilly-Plaisance","Frais de personnel","863.8014917819668"
"1428","Neuilly-sur-Marne","Frais de personnel","972.6068782379978"
"1429","Noisy-le-Grand","Frais de personnel","1003.7528301353605"
"1430","Noisy-le-Sec","Frais de personnel","855.3597888771118"
"1431","Pantin","Frais de personnel","1132.7113692809921"
"1432","Les Pavillons-sous-Bois","Frais de personnel","865.7717941321905"
"1433","Pierrefitte-sur-Seine","Frais de personnel","916.424907173256"
"1434","Le Pré-Saint-Gervais","Frais de personnel","801.8348501152959"
"1435","Le Raincy","Frais de personnel","459.023643302801"
"1436","Romainville","Frais de personnel","864.1607764748223"
"1437","Rosny-sous-Bois","Frais de personnel","955.9467865320453"
"1438","Saint-Denis","Frais de personnel","1065.0024407137007"
"1439","Saint-Ouen-sur-Seine","Frais de personnel","1235.496053075769"
"1440","Sevran","Frais de personnel","1008.5441369562709"
"1441","Stains","Frais de personnel","1011.1326988601242"
"1442","Tremblay-en-France","Frais de personnel","1766.1091330343797"
"1443","Vaujours","Frais de personnel","1091.319158828984"
"1444","Villemomble","Frais de personnel","832.4696853903126"
"1445","Villepinte","Frais de personnel","1021.317904273416"
"1446","Villetaneuse","Frais de personnel","991.4655073713927"
"1447","Coubron","Versement transport","0.027217544546700608"
"1448","Le Raincy","Subventions reçues et participations","28.851151599628302"
"1449","Aubervilliers","Subventions reçues et participations","98.49437175240142"
"1450","Aulnay-sous-Bois","Subventions reçues et participations","107.75779801668939"
"1451","Bagnolet","Subventions reçues et participations","102.69547767958879"
"1452","Le Blanc-Mesnil","Subventions reçues et participations","45.36424892115899"
"1453","Bobigny","Subventions reçues et participations","91.26419144425722"
"1454","Bondy","Subventions reçues et participations","148.99958505285773"
"1455","Le Bourget","Subventions reçues et participations","73.90648083389375"
"1456","Clichy-sous-Bois","Subventions reçues et participations","178.54627591760047"
"1457","Coubron","Subventions reçues et participations","78.84477971411788"
"1458","La Courneuve","Subventions reçues et participations","159.9067007126393"
"1459","Drancy","Subventions reçues et participations","83.7470104301931"
"1460","Dugny","Subventions reçues et participations","162.70791783954962"
"1461","Épinay-sur-Seine","Subventions reçues et participations","41.53633555195108"
"1462","Gagny","Subventions reçues et participations","59.62465667359256"
"1463","Gournay-sur-Marne","Subventions reçues et participations","116.67813364055299"
"1464","L'Île-Saint-Denis","Subventions reçues et participations","114.76188759645284"
"1465","Les Lilas","Subventions reçues et participations","109.98624528381873"
"1466","Livry-Gargan","Subventions reçues et participations","154.55860335799906"
"1467","Montfermeil","Subventions reçues et participations","59.204196797153024"
"1468","Montreuil","Subventions reçues et participations","81.55922813250378"
"1469","Neuilly-Plaisance","Subventions reçues et participations","132.19966245705265"
"1470","Neuilly-sur-Marne","Subventions reçues et participations","111.22679029729802"
"1471","Noisy-le-Grand","Subventions reçues et participations","90.62215728940005"
"1472","Noisy-le-Sec","Subventions reçues et participations","79.44938674857774"
"1473","Pantin","Subventions reçues et participations","146.74463180170278"
"1474","Les Pavillons-sous-Bois","Subventions reçues et participations","124.37643151475194"
"1475","Pierrefitte-sur-Seine","Subventions reçues et participations","106.30078486399803"
"1476","Le Pré-Saint-Gervais","Subventions reçues et participations","71.97609058120973"
"1477","Romainville","Subventions reçues et participations","154.23086644872987"
"1478","Rosny-sous-Bois","Subventions reçues et participations","112.02963953158732"
"1479","Saint-Denis","Subventions reçues et participations","124.17845254482411"
"1480","Saint-Ouen-sur-Seine","Subventions reçues et participations","184.0398546511628"
"1481","Sevran","Subventions reçues et participations","135.53730202684514"
"1482","Stains","Subventions reçues et participations","131.19424103058626"
"1483","Tremblay-en-France","Subventions reçues et participations","60.77521780909672"
"1484","Vaujours","Subventions reçues et participations","141.84387203603126"
"1485","Villemomble","Subventions reçues et participations","117.53142295339843"
"1486","Villepinte","Subventions reçues et participations","77.14951698541162"
"1487","Villetaneuse","Subventions reçues et participations","103.0729603199498"
"1488","Aubervilliers","Recettes totales hors emprunts","2078.956898148661"
"1489","Aulnay-sous-Bois","Recettes totales hors emprunts","2214.7233676983888"
"1490","Bagnolet","Recettes totales hors emprunts","2260.106710556301"
"1491","Le Blanc-Mesnil","Recettes totales hors emprunts","2084.9851010343173"
"1492","Bobigny","Recettes totales hors emprunts","2893.4803384609813"
"1493","Bondy","Recettes totales hors emprunts","1969.475787589274"
"1494","Le Bourget","Recettes totales hors emprunts","2326.7019112306657"
"1495","Clichy-sous-Bois","Recettes totales hors emprunts","2160.289263906596"
"1496","Coubron","Recettes totales hors emprunts","1501.9505991775993"
"1497","La Courneuve","Recettes totales hors emprunts","2108.1693586246274"
"1498","Drancy","Recettes totales hors emprunts","1959.3847787598263"
"1499","Dugny","Recettes totales hors emprunts","2438.819239971851"
"1500","Épinay-sur-Seine","Recettes totales hors emprunts","1767.6367816992001"
"1501","Gagny","Recettes totales hors emprunts","1456.9389141189274"
"1502","Gournay-sur-Marne","Recettes totales hors emprunts","1987.2873300691244"
"1503","L'Île-Saint-Denis","Recettes totales hors emprunts","2169.137811816193"
"1504","Les Lilas","Recettes totales hors emprunts","2000.211723260842"
"1505","Livry-Gargan","Recettes totales hors emprunts","1711.7104048206324"
"1506","Montfermeil","Recettes totales hors emprunts","1838.41661886121"
"1507","Montreuil","Recettes totales hors emprunts","2016.766875039053"
"1508","Neuilly-Plaisance","Recettes totales hors emprunts","1664.5915344971677"
"1509","Neuilly-sur-Marne","Recettes totales hors emprunts","1696.2400419777357"
"1510","Noisy-le-Grand","Recettes totales hors emprunts","2040.4577276966118"
"1511","Noisy-le-Sec","Recettes totales hors emprunts","1802.6531101689416"
"1512","Pantin","Recettes totales hors emprunts","2396.8443514493347"
"1513","Les Pavillons-sous-Bois","Recettes totales hors emprunts","1682.7424192352069"
"1514","Pierrefitte-sur-Seine","Recettes totales hors emprunts","1708.2040630975143"
"1515","Le Pré-Saint-Gervais","Recettes totales hors emprunts","1834.3556051557973"
"1516","Le Raincy","Recettes totales hors emprunts","1443.1744205495818"
"1517","Romainville","Recettes totales hors emprunts","2166.474424017035"
"1518","Rosny-sous-Bois","Recettes totales hors emprunts","2134.928504263253"
"1519","Saint-Denis","Recettes totales hors emprunts","1947.525994581032"
"1520","Saint-Ouen-sur-Seine","Recettes totales hors emprunts","2578.947207051763"
"1521","Sevran","Recettes totales hors emprunts","2008.9845979000809"
"1522","Stains","Recettes totales hors emprunts","1750.3493640432214"
"1523","Tremblay-en-France","Recettes totales hors emprunts","3291.7017771727524"
"1524","Vaujours","Recettes totales hors emprunts","1876.177132070473"
"1525","Villemomble","Recettes totales hors emprunts","1525.093076948286"
"1526","Villepinte","Recettes totales hors emprunts","1975.68457343162"
"1527","Villetaneuse","Recettes totales hors emprunts","2470.297638017566"
"1528","Aubervilliers","Capacité ou besoin de financement","182.05119400835375"
"1529","Aulnay-sous-Bois","Capacité ou besoin de financement","96.4519733709348"
"1530","Bagnolet","Capacité ou besoin de financement","36.86595295368825"
"1531","Le Blanc-Mesnil","Capacité ou besoin de financement","34.50018340297263"
"1532","Bobigny","Capacité ou besoin de financement","45.767086662680505"
"1533","Bondy","Capacité ou besoin de financement","207.36443062543577"
"1534","Le Bourget","Capacité ou besoin de financement","197.29005716207197"
"1535","Clichy-sous-Bois","Capacité ou besoin de financement","-249.02639938267495"
"1536","Coubron","Capacité ou besoin de financement","148.18813001762288"
"1537","La Courneuve","Capacité ou besoin de financement","-87.0243420245723"
"1538","Drancy","Capacité ou besoin de financement","-227.96873916139572"
"1539","Dugny","Capacité ou besoin de financement","-102.4672361013371"
"1540","Épinay-sur-Seine","Capacité ou besoin de financement","-61.62685310513283"
"1541","Gagny","Capacité ou besoin de financement","-182.81008459483502"
"1542","Gournay-sur-Marne","Capacité ou besoin de financement","-116.27338277649754"
"1543","L'Île-Saint-Denis","Capacité ou besoin de financement","-15.463255787170217"
"1544","Les Lilas","Capacité ou besoin de financement","-1.4540056806138073"
"1545","Livry-Gargan","Capacité ou besoin de financement","-61.17985546756675"
"1546","Montfermeil","Capacité ou besoin de financement","10.539576512455552"
"1547","Montreuil","Capacité ou besoin de financement","-11.589438974532747"
"1548","Neuilly-Plaisance","Capacité ou besoin de financement","29.434808245890935"
"1549","Neuilly-sur-Marne","Capacité ou besoin de financement","-93.50507824331119"
"1550","Noisy-le-Grand","Capacité ou besoin de financement","-159.50133905106395"
"1551","Noisy-le-Sec","Capacité ou besoin de financement","81.11928616236561"
"1552","Pantin","Capacité ou besoin de financement","-562.1613349956529"
"1553","Les Pavillons-sous-Bois","Capacité ou besoin de financement","42.42820998846217"
"1554","Pierrefitte-sur-Seine","Capacité ou besoin de financement","-119.71243569974712"
"1555","Le Pré-Saint-Gervais","Capacité ou besoin de financement","-296.94970614320346"
"1556","Le Raincy","Capacité ou besoin de financement","-578.1346249834063"
"1557","Romainville","Capacité ou besoin de financement","37.35690429775395"
"1558","Rosny-sous-Bois","Capacité ou besoin de financement","21.83786859149094"
"1559","Saint-Denis","Capacité ou besoin de financement","-40.85528575909089"
"1560","Saint-Ouen-sur-Seine","Capacité ou besoin de financement","184.89992310577625"
"1561","Sevran","Capacité ou besoin de financement","-121.14549228875852"
"1562","Stains","Capacité ou besoin de financement","39.62781470217318"
"1563","Tremblay-en-France","Capacité ou besoin de financement","-33.71497224001708"
"1564","Vaujours","Capacité ou besoin de financement","-836.5856100145714"
"1565","Villemomble","Capacité ou besoin de financement","-102.4103287015796"
"1566","Villepinte","Capacité ou besoin de financement","141.12582658899967"
"1567","Villetaneuse","Capacité ou besoin de financement","-297.00937107904645"
"1568","Aubervilliers","Emprunts hors GAD","0.8473068613656257"
"1569","Aulnay-sous-Bois","Emprunts hors GAD","14.779075379672221"
"1570","Bagnolet","Emprunts hors GAD","111.41214898842833"
"1571","Le Blanc-Mesnil","Emprunts hors GAD","68.97128810192478"
"1572","Bobigny","Emprunts hors GAD","290.8594517222011"
"1573","Bondy","Emprunts hors GAD","94.22051369024064"
"1574","Le Bourget","Emprunts hors GAD","0.0"
"1575","Clichy-sous-Bois","Emprunts hors GAD","0.0"
"1576","Coubron","Emprunts hors GAD","0.0"
"1577","La Courneuve","Emprunts hors GAD","404.3223582651357"
"1578","Drancy","Emprunts hors GAD","140.36188260098578"
"1579","Dugny","Emprunts hors GAD","263.8986629134412"
"1580","Épinay-sur-Seine","Emprunts hors GAD","0.06808210750041949"
"1581","Gagny","Emprunts hors GAD","0.039854061541505885"
"1582","Gournay-sur-Marne","Emprunts hors GAD","20.737327188940093"
"1583","L'Île-Saint-Denis","Emprunts hors GAD","0.0"
"1584","Les Lilas","Emprunts hors GAD","0.0"
"1585","Livry-Gargan","Emprunts hors GAD","96.23090570773292"
"1586","Montfermeil","Emprunts hors GAD","0.0"
"1587","Montreuil","Emprunts hors GAD","180.54620761066528"
"1588","Neuilly-Plaisance","Emprunts hors GAD","0.1945036679357415"
"1589","Neuilly-sur-Marne","Emprunts hors GAD","0.8415850580514891"
"1590","Noisy-le-Grand","Emprunts hors GAD","145.01739847966766"
"1591","Noisy-le-Sec","Emprunts hors GAD","0.0"
"1592","Pantin","Emprunts hors GAD","328.60706212372247"
"1593","Les Pavillons-sous-Bois","Emprunts hors GAD","33.006619416515576"
"1594","Pierrefitte-sur-Seine","Emprunts hors GAD","111.01646826620613"
"1595","Le Pré-Saint-Gervais","Emprunts hors GAD","354.7566960326376"
"1596","Le Raincy","Emprunts hors GAD","599.3008097703438"
"1597","Romainville","Emprunts hors GAD","59.99310200041988"
"1598","Rosny-sous-Bois","Emprunts hors GAD","185.19480122991038"
"1599","Saint-Denis","Emprunts hors GAD","87.14826166123608"
"1600","Saint-Ouen-sur-Seine","Emprunts hors GAD","187.54876219054765"
"1601","Sevran","Emprunts hors GAD","155.76323987538942"
"1602","Stains","Emprunts hors GAD","55.63385505526296"
"1603","Tremblay-en-France","Emprunts hors GAD","0.22203261797992738"
"1604","Vaujours","Emprunts hors GAD","741.8201086236587"
"1605","Villemomble","Emprunts hors GAD","0.5334259684079439"
"1606","Villepinte","Emprunts hors GAD","128.9088355069849"
"1607","Villetaneuse","Emprunts hors GAD","235.34973023839396"
"1608","Aubervilliers","Remboursements d'emprunts hors GAD","128.45742485513912"
"1609","Aulnay-sous-Bois","Remboursements d'emprunts hors GAD","167.66455756917316"
"1610","Bagnolet","Remboursements d'emprunts hors GAD","214.6903747499557"
"1611","Le Blanc-Mesnil","Remboursements d'emprunts hors GAD","146.1054673265292"
"1612","Bobigny","Remboursements d'emprunts hors GAD","173.31819499556087"
"1613","Bondy","Remboursements d'emprunts hors GAD","190.55153089490645"
"1614","Le Bourget","Remboursements d'emprunts hors GAD","186.56083254875588"
"1615","Clichy-sous-Bois","Remboursements d'emprunts hors GAD","99.1451707709857"
"1616","Coubron","Remboursements d'emprunts hors GAD","35.76250048952418"
"1617","La Courneuve","Remboursements d'emprunts hors GAD","127.5696792065808"
"1618","Drancy","Remboursements d'emprunts hors GAD","128.84743810999873"
"1619","Dugny","Remboursements d'emprunts hors GAD","70.97985661505982"
"1620","Épinay-sur-Seine","Remboursements d'emprunts hors GAD","56.420346961985196"
"1621","Gagny","Remboursements d'emprunts hors GAD","41.54153136440091"
"1622","Gournay-sur-Marne","Remboursements d'emprunts hors GAD","80.12438220046083"
"1623","L'Île-Saint-Denis","Remboursements d'emprunts hors GAD","58.93062535989865"
"1624","Les Lilas","Remboursements d'emprunts hors GAD","58.46784391029717"
"1625","Livry-Gargan","Remboursements d'emprunts hors GAD","59.542194599506686"
"1626","Montfermeil","Remboursements d'emprunts hors GAD","201.22662491103205"
"1627","Montreuil","Remboursements d'emprunts hors GAD","156.49852580181565"
"1628","Neuilly-Plaisance","Remboursements d'emprunts hors GAD","25.167780666728575"
"1629","Neuilly-sur-Marne","Remboursements d'emprunts hors GAD","28.893167724966123"
"1630","Noisy-le-Grand","Remboursements d'emprunts hors GAD","159.09949501229266"
"1631","Noisy-le-Sec","Remboursements d'emprunts hors GAD","121.82322157087542"
"1632","Pantin","Remboursements d'emprunts hors GAD","168.26482455420856"
"1633","Les Pavillons-sous-Bois","Remboursements d'emprunts hors GAD","50.449080270314816"
"1634","Pierrefitte-sur-Seine","Remboursements d'emprunts hors GAD","110.93516900018504"
"1635","Le Pré-Saint-Gervais","Remboursements d'emprunts hors GAD","73.9241577484775"
"1636","Le Raincy","Remboursements d'emprunts hors GAD","21.464218106995883"
"1637","Romainville","Remboursements d'emprunts hors GAD","140.05133911165763"
"1638","Rosny-sous-Bois","Remboursements d'emprunts hors GAD","147.1182257888654"
"1639","Saint-Denis","Remboursements d'emprunts hors GAD","125.16325713090903"
"1640","Saint-Ouen-sur-Seine","Remboursements d'emprunts hors GAD","292.9557779444861"
"1641","Sevran","Remboursements d'emprunts hors GAD","156.50061536094765"
"1642","Stains","Remboursements d'emprunts hors GAD","144.86669015651657"
"1643","Tremblay-en-France","Remboursements d'emprunts hors GAD","14.126107997010463"
"1644","Vaujours","Remboursements d'emprunts hors GAD","33.268946880381506"
"1645","Villemomble","Remboursements d'emprunts hors GAD","4.164136461951891"
"1646","Villepinte","Remboursements d'emprunts hors GAD","73.16886592092376"
"1647","Villetaneuse","Remboursements d'emprunts hors GAD","75.87433186951067"
"1648","Aubervilliers","Annuité de la dette","173.53718709491574"
"1649","Aulnay-sous-Bois","Annuité de la dette","223.31382815931207"
"1650","Bagnolet","Annuité de la dette","327.9582209505482"
"1651","Le Blanc-Mesnil","Annuité de la dette","177.89801544626343"
"1652","Bobigny","Annuité de la dette","252.74171857730425"
"1653","Bondy","Annuité de la dette","253.89537377277782"
"1654","Le Bourget","Annuité de la dette","224.72613449899126"
"1655","Clichy-sous-Bois","Annuité de la dette","124.82984566865731"
"1656","Coubron","Annuité de la dette","53.08512433914235"
"1657","La Courneuve","Annuité de la dette","177.23800143796655"
"1658","Drancy","Annuité de la dette","172.84206956254624"
"1659","Dugny","Annuité de la dette","85.54913793103448"
"1660","Épinay-sur-Seine","Annuité de la dette","69.61264630758617"
"1661","Gagny","Annuité de la dette","47.03629563668745"
"1662","Gournay-sur-Marne","Annuité de la dette","113.80948300691244"
"1663","L'Île-Saint-Denis","Annuité de la dette","84.4541794310722"
"1664","Les Lilas","Annuité de la dette","87.31644876849379"
"1665","Livry-Gargan","Annuité de la dette","77.95304751395561"
"1666","Montfermeil","Annuité de la dette","221.09900000000002"
"1667","Montreuil","Annuité de la dette","204.77214412596962"
"1668","Neuilly-Plaisance","Annuité de la dette","45.5500826446281"
"1669","Neuilly-sur-Marne","Annuité de la dette","38.46968941789101"
"1670","Noisy-le-Grand","Annuité de la dette","180.55614180348718"
"1671","Noisy-le-Sec","Annuité de la dette","169.01502044171409"
"1672","Pantin","Annuité de la dette","203.6231685231057"
"1673","Les Pavillons-sous-Bois","Annuité de la dette","54.67841066424921"
"1674","Pierrefitte-sur-Seine","Annuité de la dette","149.5996305433911"
"1675","Le Pré-Saint-Gervais","Annuité de la dette","87.85704487672204"
"1676","Le Raincy","Annuité de la dette","22.806559139784945"
"1677","Romainville","Annuité de la dette","172.94472692919055"
"1678","Rosny-sous-Bois","Annuité de la dette","195.90316636500424"
