"dpt","commune","personnel","emprunt","equipement","etat","pop"
"77","Jablines",0.23552775,0,0.07715093,0.08812024,695
"77","Jaignes",0.05009415,0.47,0.65988908,0.03438554,318
"77","Jaulnes",0.09272502,0,0.04564572,0.06721448,349
"77","Jossigny",0.45749124,0.6,0.70826011,0.04442037,650
"77","Jouarre",1.99368545,0,0.24279525,1.0360355,4347
"77","Jouy-le-Châtel",0.56101309,0.00066878,0.77388565,0.20253349,1546
"77","Jouy-sur-Morin",0.82428365,0,0.31573736,0.45281882,2238
"77","Juilly",0.89708703,0,0.66505253,0.22364974,2034
"77","Jutigny",0.08130852,0,0.11336567,0.14325792,544
"77","La Brosse-Montceaux",0.16709728,0,0.07680211,0.07755427,744
"77","La Celle-sur-Morin",0.34952527,0.00143779,0.19279786,0.24294916,1265
"77","La Chapelle-Gauthier",0.56706781,0.00336,1.52799998,0.25776632,1426
"77","La Chapelle-Iger",0.04292117,0,0.00321,0.03993995,186
"77","La Chapelle-la-Reine",1.00578148,0,0.26117697,0.48854719,2330
"77","La Chapelle-Moutils",0.07525497,0.46,0.4407934,0.10626546,422
"77","La Chapelle-Rablais",0.23851787,0,0.26216551,0.16012568,907
"77","La Chapelle-Saint-Sulpice",0.03213899,0,0.00755531,0.0677959,242
"77","La Croix-en-Brie",0.15966351,0.00062096,0.45031262,0.06825843,670
"77","La Ferté-Gaucher",2.41638454,0.00387,0.92424092,1.2524246,4851
"77","La Ferté-sous-Jouarre",7.10889374,0.00080198,5.29348275,2.62263432,9789
"77","La Genevraye",0.33024455,0,0.01378944,0.04682705,820
"77","La Grande-Paroisse",0.90816901,0.00293882,0.53764944,0.29630627,2911
"77","La Haute-Maison",0,0,0.0150202,0.09002733,342
"77","La Houssaye-en-Brie",0.75412371,0.09626651,0.86711518,0.23996616,1698
"77","La Madeleine-sur-Loing",0.0513329,0,0.06691964,0.05780734,356
"77","La Rochette",2.96382209,0,1.08059295,0.34751644,3961
"77","La Tombe",0.10816629,0,0.10745773,0.03965136,199
"77","La Trétoire",0.02617774,0.1,0.15008777,0.12198474,486
"77","Lagny-sur-Marne",15.04871102,5,8.67573588,3.06764681,21384
"77","Larchant",0.25745744,0,0.14788535,0.09340422,726
"77","Laval-en-Brie",0.0867329,0,0.02998673,0.04066098,399
"77","Le Châtelet-en-Brie",2.26209859,0.00035,1.17272087,0.93469379,4325
"77","Le Mée-sur-Seine",18.92010935,0.00231628,3.52265513,11.73698749,20349
"77","Le Mesnil-Amelot",2.24419622,0.00465,9.20582952,14.49032869,1020
"77","Le Pin",1.01047423,0,0.92900484,0.33817518,1559
"77","Le Plessis-aux-Bois",0.06452973,0,0.02781858,0.05606399,260
"77","Le Plessis-Feu-Aussoux",0.1031589,0,0.049214,0.07174113,623
"77","Le Plessis-l'Évêque",0.06301257,0,0.02877678,0.05856102,293
"77","Le Plessis-Placy",0.06348618,0,0.01576485,0.05137984,288
"77","Le Vaudoué",0.31897249,0.00072968,0.16471306,0.03489451,744
"77","Léchelle",0.1856621,0,0.26505321,0.09469242,595
"77","Les Chapelles-Bourbon",0.17933221,9e-05,0.06766681,0.05383248,475
"77","Les Écrennes",0.18973843,0,0.11410707,0.0672078,615
"77","Les Marêts",0.01007797,0,0.004023,0.0425199,155
"77","Les Ormes-sur-Voulzie",0.19986604,0,0.59329614,0.15041613,864
"77","Lescherolles",0.06828336,0.16700149,0.42459822,0.07791666,443
"77","Lesches",0.28671236,7e-04,0.19460815,0.08652782,781
"77","Lésigny",4.41633614,1,1.27183199,1.01823812,7221
"77","Leudon-en-Brie",0.0281969,0,0.01970991,0.04354282,167
"77","Lieusaint",13.20626119,0.00069,5.94568132,2.73546214,13889
"77","Limoges-Fourches",0.19310804,0,0.32284335,0.08626636,579
"77","Lissy",0.0937557,0,0.09100928,0.02794699,331
"77","Liverdy-en-Brie",0.45459148,0,0.35521393,0.14593501,1329
"77","Livry-sur-Seine",0.82299582,0,0.58186644,0.26757037,2244
"77","Lizines",0.03565397,0,0.01164088,0.10928279,185
"77","Lizy-sur-Ourcq",1.73512902,0.00042,0.56687231,0.68958653,3537
"77","Lognes",14.29489701,0.00046228,4.50451548,4.71579734,14698
"77","Longperrier",1.17333361,0,0.33450296,0.3323149,2677
"77","Longueville",0.7043909,0,0.95306065,0.28504357,1826
"77","Lorrez-le-Bocage-Préaux",0.61078669,0.00073,0.06676848,0.30175782,1236
"77","Louan-Villegruis-Fontaine",0.14231252,0,0.04159026,0.07919512,511
"77","Luisetaines",0.05827093,0,0.03006515,0.07349878,237
"77","Lumigny-Nesles-Ormeaux",0.82017943,0.082982,0.88244059,0.20042841,1517
"77","Luzancy",0.29528481,0,0.14306553,0.2131067,1121
"77","Machault",0.19734464,1.8,2.70452201,0.09120623,798
"77","Magny-le-Hongre",6.04826131,2e-04,1.6255004,0.20819485,9209
"77","Maincy",0.60926896,0,0.18470696,0.20615441,1886
"77","Maison-Rouge",0.15874751,0,0.21529156,0.11645138,866
"77","Maisoncelles-en-Brie",0.13238836,0,0.52611041,0.10858241,970
"77","Maisoncelles-en-Gâtinais",0.0502891,0,0,0.02924698,138
"77","Marchémoret",0.25047771,0.00045,0.06049944,0.120178,607
"77","Marcilly",0.08753849,0.079,0.07769064,0.04617873,461
"77","Mareuil-lès-Meaux",0.94508794,0,0.21709369,0.24813577,3346
"77","Marles-en-Brie",0.65364428,0,0.39587146,0.19523993,1865
"77","Marolles-en-Brie",0.04003782,0,0.0811948,0.07300781,418
"77","Marolles-sur-Seine",0.6599114,0,0.16597495,0.22800214,1838
"77","Mary-sur-Marne",0.41770569,0,0.15741046,0.22642811,1120
"77","Mauperthuis",0.14772678,0,0.2343137,0.08360335,490
"77","Mauregard",0.69636638,0.00249715,3.16664644,4.40438053,362
"77","May-en-Multien",0.24715827,0,0.022086,0.11989271,915
"77","Meaux",56.76822602,10.00844432,24.20032811,28.74081683,56063
"77","Meigneux",0.04287931,0,0.17935878,0.05766601,240
"77","Meilleray",0.03167214,0,0.03692789,0.12696771,503
"77","Melun",47.64700738,5.31564934,18.08503084,18.81448703,42614
"77","Melz-sur-Seine",0.1190866,0,0.05480082,0.06614738,351
"77","Méry-sur-Marne",0.20630431,0,0.17380091,0.15221315,753
"77","Messy",0.50072276,0,0.18216894,0.18998948,1223
"77","Misy-sur-Yonne",0.24041957,0.00151116,0.20002456,0.10924492,884
"77","Mitry-Mory",26.08524831,5.2664758,11.20571821,7.35739798,20721
"77","Moisenay",0.31261956,0,0.74596167,0.11957929,1385
"77","Moissy-Cramayel",17.2130955,1.2,3.11274226,8.10778299,18390
"77","Mondreville",0.04750355,0,0.20950508,0.06107099,330
"77","Mons-en-Montois",0.0578134,0,0.1666903,0.07517859,453
"77","Montceaux-lès-Meaux",0.25070532,0,0.07707087,0.06666345,628
"77","Montceaux-lès-Provins",0.07096132,0,0.02957856,0.03913407,323
"77","Montcourt-Fromonville",0.78594941,0.35,1.34469744,0.44678289,1957
"77","Montdauphin",0.0054091,0,0.21547552,0.09105992,236
"77","Montenils",0.00070046,0,0.01917128,0.08566937,26
"77","Montereau-Fault-Yonne",28.72915091,2.58943,9.42803036,13.27071322,22452
"77","Montereau-sur-le-Jard",0.212274,0,0.89719913,1.62520632,501
"77","Montévrain",10.78291994,0.13333303,8.13421539,1.3549883,14024
"77","Montgé-en-Goële",0.1603452,0,0.31163265,0.09003239,726
"77","Monthyon",0.8612287,0.00227496,1.10253159,0.39974611,1759
"77","Montigny-le-Guesdier",0.03997685,0,0.11982839,0.06601198,308
"77","Montigny-Lencoup",0.36030386,0,0.32932692,0.33585018,1403
"77","Montigny-sur-Loing",1.24972993,0,0.30892994,0.29229038,2694
"77","Montmachoux",0.04882143,0,0.02014666,0.04035232,246
"77","Montolivet",0.02685738,0,0.48182272,0.07254631,249
"77","Montry",2.20526358,0,1.17210262,0.46100691,3818
"77","Moret-Loing-et-Orvanne",7.37666393,2.35873613,3.51344817,3.28463894,12898
"77","Mormant",2.77563828,0,1.9185525,1.90120641,5259
"77","Mortcerf",0.45519763,0,0.15672603,0.18885216,1436
"77","Mortery",0.01956234,0,0.00840046,0.0600575,144
"77","Mouroux",3.5005749,0,2.47808858,1.3275764,5990
"77","Mousseaux-lès-Bray",0.2728831,0,0.12038807,0.05917119,665
"77","Moussy-le-Neuf",2.11184835,0.00075,1.66047029,0.32796873,3297
"77","Moussy-le-Vieux",0.85913898,0,0.28231539,0.09553329,1486
"77","Mouy-sur-Seine",0.1196032,5e-04,0.0912739,0.0495709,367
"77","Nandy",4.76394346,0.2511228,1.96465067,1.35610751,6343
"77","Nangis",7.80331319,0.07916132,5.04090195,2.90421627,8988
"77","Nanteau-sur-Essonne",0.0752223,0,0.16754969,0.06500267,414
"77","Nanteau-sur-Lunain",0.14871107,0.00067,0.06309349,0.07716618,691
"77","Nanteuil-lès-Meaux",4.19396641,0.6,2.03340046,1.03209501,6863
"77","Nanteuil-sur-Marne",0.1337466,0.00063,0.06388492,0.07627117,426
"77","Nantouillet",0.08649898,0,0.0414708,0.02648962,295
"77","Nemours",10.30088999,0.10021,2.80176734,4.72061094,13338
"77","Neufmoutiers-en-Brie",0.68183487,0.0022,0.64266229,0.23851406,1228
"77","Noisiel",17.25008499,0.00364682,5.04953111,4.02768707,15558
"77","Noisy-Rudignon",0.08718279,0,0.02991786,0.11393415,603
"77","Noisy-sur-École",0.58771251,0,0.41379322,0.16138448,1882
"77","Nonville",0.16647392,0,0.20910539,0.05077053,608
"77","Noyen-sur-Seine",0.10117464,0,0.49896747,0.08299215,394
"77","Obsonville",0.05586578,0,0.45926789,0.05768318,116
"77","Ocquerre",0.10684257,0.00236039,0.01955397,0.13493008,397
"77","Oissery",1.25936292,0,0.18275393,0.51234496,2482
"77","Orly-sur-Morin",0.04919236,0.1507,0.17375489,0.1509286,669
"77","Ormesson",0.04193139,0,0.15972446,0.04131047,244
"77","Othis",3.82876267,0.00105468,1.81834283,0.9787347,6809
"77","Ozoir-la-Ferrière",19.06823398,0.00073526,5.44502205,2.6794202,20887
"77","Ozouer-le-Voulgis",0.86704527,0.2509,0.96119131,0.32196548,1991
"77","Paley",0.14630909,0,0.35787471,0.03798865,468
"77","Pamfou",0.28426079,0,1.14364342,0.18064005,958
"77","Paroy",0.04743369,0,0.0313452,0.04663829,176
"77","Passy-sur-Seine",0.02029098,0,0.02862486,0.06547276,45
"77","Pécy",0.26247792,0.2,0.40420548,0.11597871,856
"77","Penchard",0.3087978,0,0.18505333,0.23177893,1368
"77","Perthes",0.59301299,0,0.48677367,0.3307094,2073
"77","Pézarches",0.09657483,0,0.3847463,0.06277463,403
"77","Pierre-Levée",0.09364904,0.001,0.11721606,0.07795436,475
"77","Poigny",0.2263389,0,0.53925803,0.18272172,517
"77","Poincy",0.54242202,0.1,0.36912523,0.06099604,776
"77","Poligny",0.19234641,0,0.16462427,0.07301959,789
"77","Pommeuse",1.1658497,0,0.90335029,0.53646232,3044
"77","Pomponne",1.85373714,0,1.98894949,0.36721838,4194
"77","Pontault-Combault",31.65899572,0.24884634,15.58832406,5.2718008,38470
"77","Pontcarré",0.99349961,0,0.17058651,0.31944375,2177
"77","Précy-sur-Marne",0.23816752,0.2,0.66073463,0.09388392,781
"77","Presles-en-Brie",1.31522952,0,0.98133759,0.51132318,2342
"77","Pringy",1.97070897,0,1.2810743,0.28798874,3589
"77","Provins",11.84464323,2.00171178,5.29834621,5.09080016,12268
"77","Puisieux",0.05236725,0,0.0074544,0.05129532,324
"77","Quiers",0.23482406,0,0.15073205,0.25971418,661
"77","Quincy-Voisins",3.6670514,1.077,2.34160114,1.09327996,5488
"77","Rampillon",0.3059604,0,0.15532485,0.12222807,843
"77","Réau",0.71697475,0,0.34480654,1.34450329,1969
"77","Rebais",0.62855831,0.4575,1.53713581,0.52557979,2312
"77","Recloses",0.12277498,0,0.20229412,0.047505,633
"77","Remauville",0.09900289,0,0.1076297,0.04834531,478
"77","Reuil-en-Brie",0.26214424,0,0.05161061,0.17441139,823
"77","Roissy-en-Brie",17.9382842,1.40055199,3.66212694,5.78560778,23180
"77","Rouilly",0.15569637,0,0.03367064,0.11805398,504
"77","Rouvres",0.537172,0,0.05557431,0.06847486,1019
"77","Rozay-en-Brie",1.60552607,0,0.52690475,0.57361553,2857
"77","Rubelles",0.83717085,0,0.59087708,0.37243918,3306
"77","Rumont",0.04689351,0,0.06153302,0.0216857,126
"77","Rupéreux",0.01180971,0,0,0.02214038,100
"77","Saâcy-sur-Marne",0.6375219,0.00219,0.72971362,0.33129402,1882
"77","Sablonnières",0.08952786,0,0.24867254,0.18807102,753
"77","Saint-Augustin",0.26416821,5e-04,0.29250489,0.34430432,1846
"77","Saint-Barthélemy",0.05201847,0,0.14000238,0.08313549,343
"77","Saint-Brice",0.26655658,0,0.17721868,0.08906372,823
"77","Saint-Cyr-sur-Morin",0.53021343,6e-04,0.55002795,0.37958883,1997
"77","Saint-Denis-lès-Rebais",0.03699833,0,0.03242706,0.20173427,1032
"77","Saint-Fargeau-Ponthierry",11.25295112,0.5875,3.71988965,1.8499514,14621
"77","Saint-Fiacre",0.14448512,0,0.05575316,0.19304533,461
"77","Saint-Germain-Laval",1.18250575,0,0.51847513,0.65763674,2910
"77","Saint-Germain-Laxis",0.13978374,0.15,0.28822744,0.06237526,774
"77","Saint-Germain-sous-Doue",0.01138145,0,0.2098928,0.14229009,567
"77","Saint-Germain-sur-École",0.0891725,0,0.12303846,0.02813129,378
"77","Saint-Germain-sur-Morin",2.39271365,0.00015,0.30402495,0.455222,3922
"77","Saint-Hilliers",0.11735832,0,0.34377498,0.07551621,491
"77","Saint-Jean-les-Deux-Jumeaux",0.47111817,0.04067953,0.24822674,0.20071072,1302
"77","Saint-Just-en-Brie",0.02867061,0,0.0384408,0.04019419,261
"77","Saint-Léger",0.00055164,0.00035,0.1441251,0.05809368,250
"77","Saint-Loup-de-Naud",0.27678105,0.28,0.72676417,0.15839766,880
"77","Saint-Mammès",1.53156212,0,1.17380485,0.59118519,3407
"77","Saint-Mard",2.31167733,3e-04,1.37088815,0.8751417,3873
"77","Saint-Mars-Vieux-Maisons",0.06478054,0,0.01200288,0.04618664,259
"77","Saint-Martin-des-Champs",0.08726038,0,0.15377022,0.09462232,666
"77","Saint-Martin-du-Boschet",0.08900352,0,0.00263934,0.04571263,274
"77","Saint-Martin-en-Bière",0.24063796,0,0.07117232,0.03025325,754
"77","Saint-Méry",0.10568277,0.13,0.25867288,0.122532,335
"77","Saint-Mesmes",0.17257273,0,0.01111788,0.03685431,618
"77","Saint-Ouen-en-Brie",0.15679304,0,0.1367337,0.1350438,842
"77","Saint-Ouen-sur-Morin",0.04477097,0,0.0410815,0.10195962,537
"77","Saint-Pathus",3.61620851,0.1539076,0.45535866,1.24037787,6412
"77","Saint-Pierre-lès-Nemours",2.74592448,0.00044,2.84837738,0.85736138,5513
"77","Saint-Rémy-de-la-Vanne",0.16993569,0,0.36725573,0.12735986,991
"77","Saint-Sauveur-lès-Bray",0.02822673,0,0.25854598,0.06790453,366
"77","Saint-Sauveur-sur-École",0.42886506,0,0.24864352,0.077484,1136
"77","Saint-Siméon",0.16934606,0.12058435,0.27265978,0.14562833,913
"77","Saint-Soupplets",2.60409433,5e-04,0.26118052,0.73988064,3616
"77","Saint-Thibault-des-Vignes",5.88062004,0.5,1.03885496,0.62189353,6339
"77","Sainte-Aulde",0.29222406,0,0.02076546,0.11043056,685
"77","Sainte-Colombe",0.62125908,0.39693,1.08812976,0.37157254,1830
"77","Salins",0.41060542,0.00063,0.06425427,0.16636763,1184
"77","Sammeron",0.4093603,0,0.1139188,0.21183967,1155
"77","Samois-sur-Seine",1.34724047,1e-04,0.46987944,0.12583166,2059
"77","Samoreau",1.21242586,0.19204759,1.332301,0.17539989,2490
"77","Sancy",0.13896696,0,0.05305564,0.07520027,398
"77","Sancy-lès-Provins",0.07816881,0,0.0028404,0.07276123,337
"77","Savigny-le-Temple",31.31234022,2.3001,3.60096916,11.41163307,30750
"77","Savins",0.18269684,0,0.1163442,0.14957249,602
"77","Seine-Port",0.74717084,0.00097544,0.45670914,0.15418529,1872
"77","Sept-Sorts",0.13848081,0,0.48776316,0.05445238,582
"77","Serris",10.84857477,0,3.18908284,0.54968832,9795
"77","Servon",2.17501658,0.00144,1.59728747,0.17065915,3448
"77","Signy-Signets",0.10956515,0.0006876,0.11705165,0.13876407,606
"77","Sigy",0.01228421,0,0.00322146,0.01278745,67
"77","Sivry-Courtry",0.51623563,0,0.27121236,0.14907382,1136
"77","Sognolles-en-Montois",0.12882213,0,0.1623499,0.07207402,364
"77","Soignolles-en-Brie",1.10299576,0.00202417,0.84553746,0.37731759,2058
"77","Soisy-Bouy",0.18550562,0,0.16011332,0.16115959,851
"77","Solers",0.58243717,0.00045,0.08229651,0.20214297,1255
"77","Souppes-sur-Loing",3.54604345,0,0.53434459,1.36152116,5211
"77","Sourdun",0.37737699,0,0.97821409,0.55104246,1910
"77","Tancrou",0.04255217,0,0.08367607,0.05464131,338
"77","Thénisy",0.05994434,0,0.01628546,0.06940506,307
"77","Thieux",0.35394496,0,0.40442338,0.12431235,904
"77","Thomery",2.3681077,1.60251376,1.9005995,0.28862832,3521
"77","Thorigny-sur-Marne",7.97683287,0.95,4.69581874,1.78531063,10510
"77","Thoury-Férottes",0.18553267,0.1,0.02702831,0.07837301,652
"77","Tigeaux",0.11880659,0,0.28777483,0.05903429,379
"77","Torcy",22.32701727,7.601177,10.00950684,5.81616009,22566
"77","Touquin",0.27297317,0.4,1.03400592,0.21494052,1233
"77","Tournan-en-Brie",5.92246646,0.0024245,3.48604133,1.27230811,8443
"77","Tousson",0.13376274,0,0.06979684,0.031299,349
"77","Treuzy-Levelay",0.09509118,0,0.03941445,0.02725582,432
"77","Trilbardou",0.23955971,0,0.03741538,0.06244361,690
"77","Trilport",3.41106756,1.35,2.5903428,0.88032611,5112
"77","Trocy-en-Multien",0.04201289,0,0.04734525,0.03122524,230
"77","Ury",0.47556629,0,0.14655393,0.14993385,894
"77","Ussy-sur-Marne",0.36985532,0,0.3740491,0.14626254,1081
"77","Vaires-sur-Marne",10.32591174,0.90699163,2.45459663,1.44353588,13636
"77","Valence-en-Brie",0.24372106,0,0.05189891,0.22570051,1050
"77","Vanvillé",0.00188486,0,0.03838748,0.05326662,189
"77","Varennes-sur-Seine",3.77915031,0.16741893,2.55391873,1.2369336,3761
"77","Varreddes",0.49982403,0,0.49274878,0.29318699,2138
"77","Vaucourtois",0.04144728,0.00062,0.05925146,0.13642504,292
"77","Vaudoy-en-Brie",0.27748945,0.00095662,0.52612343,0.20158832,903
"77","Vaux-le-Pénil",11.0868166,0,3.79205109,0.44731187,11326
"77","Vaux-sur-Lunain",0.04105236,0,0.00124494,0.05159686,238
"77","Vendrest",0.14293148,0,0.17278255,0.11028981,691
"77","Verdelot",0.24310331,3e-04,0.11823856,0.18669188,638
"77","Verneuil-l'Étang",2.13891731,0,3.33030935,0.58710835,3228
"77","Vernou-la-Celle-sur-Seine",1.63713336,0,1.10194951,0.67174016,2640
"77","Vert-Saint-Denis",6.55983607,0.00859186,2.47643426,1.65077674,8889
"77","Vieux-Champagne",0.02673131,0,0.02649192,0.04569158,193
"77","Vignely",0.10518192,0,0.16829793,0.01692621,323
"77","Ville-Saint-Jacques",0.1544339,0,0.0204098,0.09208656,838
"77","Villebéon",0.15215857,0,0.22413958,0.0837687,470
"77","Villecerf",0.35153708,0.25,0.39787648,0.08269918,735
"77","Villemaréchal",0.2534424,0,0.61678644,0.11354513,1105
"77","Villemareuil",0.10348453,0,0.01170167,0.05935391,393
"77","Villemer",0.17675853,0,0.2117116,0.0807078,789
"77","Villenauxe-la-Petite",0.08953764,0,0.11131618,0.09434733,447
"77","Villeneuve-le-Comte",0.98279133,0,0.73708368,0.08595107,1907
"77","Villeneuve-les-Bordes",0.18813731,0,0.24618227,0.14555374,624
"77","Villeneuve-Saint-Denis",0.43738529,0,0.1706573,0.08265985,1404
"77","Villeneuve-sous-Dammartin",0.35348923,0,0.20920622,0.07211529,632
"77","Villeneuve-sur-Bellot",0.24500714,0,0.33619298,0.2551151,1159
"77","Villenoy",3.44484409,4.504,3.91400115,0.56014008,5045
"77","Villeparisis",20.41517123,0.00614747,5.82213238,5.66931093,26928
"77","Villeroy",0.25799387,1e-04,0.04691676,0.07480856,704
"77","Villevaudé",1.48782307,0.6,0.61289031,0.16760556,2145
"77","Villiers-en-Bière",0.27308153,0,0.21778241,0.01793792,244
"77","Villiers-Saint-Georges",0.31449353,0,0.40265392,0.36828411,1191
"77","Villiers-sous-Grez",0.19334653,0,0.08048495,0.07344167,679
"77","Villiers-sur-Morin",0.7730861,0.00014666,1.53978483,0.39914607,2095
"77","Villiers-sur-Seine",0.07211881,0,0.05160224,0.06469985,296
"77","Villuis",0.07618419,0,0.14244283,0.05946434,258
"77","Vimpelles",0.11473961,0,0.44312585,0.0598913,521
"77","Vinantes",0.1423857,0,0.37229536,0.03329369,382
"77","Vincy-Manœuvre",0.06912612,0,0.37116462,0.06067482,280
"77","Voinsles",0.07052491,0,0.29711346,0.07837006,595
"77","Voisenon",0.14775515,0,0.45614149,0.11806312,1189
"77","Voulangis",0.51806318,0,0.91555174,0.22900993,1530
"77","Voulton",0.07601874,0,0.61378599,0.107292,309
"77","Voulx",0.61992784,0,0.13971998,0.23387348,1654
"77","Vulaines-lès-Provins",0.01767615,0,0.26700869,0.04643455,72
"77","Vulaines-sur-Seine",1.22770854,0,0.51911297,0.19287024,2792
"77","Yèbles",0.24465355,0.2,0.9100428,0.07974646,959
"78","Ablis",2.40595643,0.00043,0.71726545,0.27008071,3767
"78","Achères",18.6447917,0,5.64605183,6.00378077,21505
"78","Adainville",0.11126726,0,0.5691239,0.02352742,662
"78","Aigremont",0.41949349,0,0.28200392,0.045055,1120
"78","Allainville",0.10922853,0,0.00780647,0.0198641,288
"78","Andelu",0.18654522,0.00266419,0.05301232,0.0224372,518
"78","Andrésy",10.43123509,0.00051604,1.29182904,1.197866,13372
"78","Arnouville-lès-Mantes",0.40037408,0.00289113,0.64552362,0.04790437,953
"78","Aubergenville",12.20670846,0.00125006,3.16998435,2.27371538,12398
"78","Auffargis",0.91815545,0.00595,1.1687779,0.06917541,2023
"78","Auffreville-Brasseuil",0.20344627,0.00065,0.0773326,0.0291224,665
"78","Aulnay-sur-Mauldre",0.56388562,0,0.36404483,0.04707185,1160
"78","Auteuil",0.24439837,0,0.44516257,0.039776,1001
"78","Autouillet",0.19440463,0.00075623,0.36005523,0.03061906,643
"78","Bailly",2.24437718,0.0030873,3.29297848,0.06733837,3784
"78","Bazainville",0.44337046,0,0.88449564,0.17427982,1496
"78","Bazemont",0.67799252,0,0.21457381,0.10055892,1741
"78","Bazoches-sur-Guyonne",0.16822431,0,0.230659,0.01157545,681
"78","Béhoust",0.18631536,0,0.26254272,0.01889935,511
"78","Bennecourt",0.61751878,0,0.41269275,0.14686782,1863
"78","Beynes",7.13753605,0.915,1.55126279,1.51893093,7731
"78","Blaru",0.27478052,0,0.05460929,0.05962043,915
"78","Boinville-en-Mantois",0.12598443,0.00035,0.1293432,0.07786322,292
"78","Boinville-le-Gaillard",0.1512459,0,0.10061625,0.06237723,615
"78","Boinvilliers",0.04513904,0,0.0119882,0.01042273,247
"78","Bois-d'Arcy",12.05349834,2,7.31480818,1.64521259,15582
"78","Boissets",0.0982871,0.00057,0.06075867,0.02640054,286
"78","Boissy-Mauvoisin",0.05453033,0,0.00889978,0.047509,643
"78","Boissy-sans-Avoir",0.15553364,0.7,0.829105,0.04116715,640
"78","Bonnelles",0.81499131,0.0013404,0.44973165,0.16125985,2172
"78","Bonnières-sur-Seine",2.65010231,0,1.01794958,1.10577439,5079
"78","Bouafle",1.03980594,0.20081505,0.90065338,0.13321207,2237
"78","Bougival",4.12006698,0.00083408,6.1111137,0.64122944,9163
"78","Bourdonné",0.15287766,0.000448,0.02121936,0.01847103,518
"78","Breuil-Bois-Robert",0.15859708,0,0.15770247,0.03311349,776
"78","Bréval",0.4530509,0.22226228,0.76887836,0.10718314,1936
"78","Brueil-en-Vexin",0.20450668,0,0.25289392,0.05838298,696
"78","Buc",5.10240146,1.0001,4.53956954,0.71617938,6043
"78","Buchelay",3.33744805,0,0.67579562,0.2592417,3359
"78","Bullion",0.81880756,0.0507,0.71483031,0.08651932,1955
"78","Carrières-sous-Poissy",16.17805152,0.00042624,2.86568917,4.13536915,18431
"78","Carrières-sur-Seine",10.81296839,0.00216349,9.22964227,1.33665133,15256
"78","Cernay-la-Ville",0.52173086,6e-04,1.17136256,0.1235995,1580
"78","Chambourcy",5.2133218,0,4.55373597,0.0346415,5889
"78","Chanteloup-les-Vignes",9.30414629,0,3.55297522,6.40276255,10802
"78","Chapet",0.41007501,0.0011,1.27000707,0.05275694,1370
"78","Châteaufort",0.78933701,0.00332,1.2118201,0.0817646,1555
"78","Chatou",23.73632656,4.51645,12.40944737,2.39690833,30135
"78","Chaufour-lès-Bonnières",0.10032257,5e-04,0.03153974,0.02011047,471
"78","Chavenay",0.98173719,0.0027,1.60268509,0.03981418,1821
"78","Chevreuse",3.56976526,0,2.8597358,0.5381031,5675
"78","Choisel",0.16715925,0,0.24429086,0.04730327,562
"78","Civry-la-Forêt",0.10467236,0,0.03598639,0.0248365,367
"78","Clairefontaine-en-Yvelines",0.44416602,0,0.48159714,0.03923138,915
"78","Coignières",5.93578592,0.00278924,3.55745285,0.19578976,4413
"78","Condé-sur-Vesgre",0.2313891,0.001,0.13807642,0.06279766,1277
"78","Conflans-Sainte-Honorine",31.32516617,3.002984,9.21770983,2.87299104,36341
"78","Courgent",0.14380583,0,0.02674286,0.01380635,393
"78","Cravent",0.09306888,0,0.16783794,0.02299854,423
"78","Crespières",0.7168207,0.005878,3.0732102,0.05326615,1764
"78","Croissy-sur-Seine",7.30368339,0.0003839,6.69013171,0.234463,10663
"78","Dammartin-en-Serve",0.23507345,0,0.20044754,0.15421589,1412
"78","Dampierre-en-Yvelines",0.44620259,0,0.32073212,0.10277286,1016
"78","Dannemarie",0.02054098,0,0.03386376,0.01250084,226
"78","Davron",0.09488539,0,0.08609497,0.01825787,296
"78","Drocourt",0.12324259,0,0.04994599,0.02519555,565
"78","Ecquevilly",2.37080332,0,0.5965743,0.29142556,4150
"78","Élancourt",23.79346712,1.19675886,7.55021847,3.45088901,26319
"78","Émancé",0.30687601,0,0.43610451,0.03055618,904
"78","Épône",4.99985109,0.80033,2.47242234,0.24651691,6677
"78","Évecquemont",0.31934564,0.186,0.35114361,0.00962736,777
"78","Favrieux",0.02455939,0.35,0.22886252,0.01300314,165
"78","Feucherolles",1.84209128,0,1.9355752,0.07070286,3109
"78","Flacourt",0.0088065,0,0.036612,0.02006606,187
"78","Flexanville",0.17070079,0,0.05933437,0.03772398,585
"78","Flins-Neuve-Église",0.00515527,0,0.01119444,0.01204609,163
"78","Flins-sur-Seine",2.4007143,0.00145,1.08125276,0.84089307,2450
"78","Follainville-Dennemont",0.66233595,0,0.10598234,0.13405238,2192
"78","Fontenay-le-Fleury",7.92767626,0.00356792,2.9115737,2.21008212,13619
"78","Fontenay-Mauvoisin",0.19844439,0,0.27565758,0.16322049,439
"78","Fontenay-Saint-Père",0.34819304,0,0.13877953,0.05656332,966
"78","Freneuse",2.28714435,0,0.57219254,0.7105971,4341
"78","Gaillon-sur-Montcient",0.26096441,4e-04,0.08143421,0.03732198,689
"78","Galluis",0.3955128,0,0.51900679,0.07117193,1283
"78","Gambais",0.71700755,1.5,0.31634835,0.10505237,2515
"78","Gambaiseuil",0.01175386,0,0.00908052,0.02484572,64
"78","Garancières",0.85670525,0,0.87995144,0.19194738,2557
"78","Gargenville",4.96975237,0.00155422,3.22299515,0.86652494,7917
