"","NBPIECE","FINAN","REG","LIBREG","DEP","LIBDEP","EPCI","LIBEPCI","DROIT","DEPCOM","CODEPOSTAL","LIBCOM","NUMVOIE","INDREP","TYPVOIE","NOMVOIE","NUMAPPT","NUMBOITE","ESC","COULOIR","ETAGE","COMPLIDENT","ENTREE","BAT","IMMEU","COMPLGEO","LIEUDIT","QPV","TYPECONST","SURFHAB","CONSTRUCT","LOCAT","PATRIMOINE","ORIGINE","FINANAUTRE","CONV","NUMCONV","DATCONV","NEWLOGT","CUS","DPEDATE","DPEENERGIE","DPESERRE","SRU_EXPIR","SRU_ALINEA","CODSEGPATRIM","LIBSEGPATRIM","PMR","PLG_CODE_COMMUNE2021","PLG_VOIE","EPSG","X","Y","PLG_QP","PLG_IRIS2021","PLG_ZUS","PLG_ZFU","PLG_QVA","QUALITE_VOIE","QUALITE_NUMERO","QUALITE_XY","DISTANCE_PRECISION","QUALITE_QP","QUALITE_IRIS","QUALITE_ZUS","QUALITE_ZFU","QUALITE_QVA","MILLESIME","COMAQP","COMAZUS","COMRIL","EPCI_2021","UU2020","AAV2020","ZE2020","FINANcode","taille"
"378","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","1","","IMPASSE","CHANOINE DARANATZ","","","04","","3","","","A","","BALICHON","","2","C","50","1962","1962","1962","1","52","1","6420819898512311003355","11/09/1989","","13","10/2019","C","D","2022","2","2","BALICHON","1","64102","","2154","336902,47","6276821,67","HZ","0702","HZ","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"379","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","21","","RUE","JULES BALASQUE","","","01","","3","","","1","","CARADOC","","2","C","38","1958","1958","1958","1","52","1","6420519898512311003353","11/09/1989","","13","05/2012","B","C","2022","2","204","CARADOC","1","64102","RUE JULES BALASQUE","2154","339231,2","6276789","HZ","0601","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"380","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","5","BIS","ESPLANADE","JOUANDIN","","","02","","11","","","5","","HAUTS DE STE CROIX","","1","C","57","1968","1969","1968","1","52","1","642101987794444001246","08/10/1987","","13","11/2019","C","B","2024","2","21","HAUTS DE STE CROIX","1","64102","ESP JOUANDIN","2154","340030,91","6277229,21","QP064002","1001","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"381","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","5","","RUE","HELENE FEILLET","","","06","","3","","","3","","CARADOC","","2","C","35","1958","1958","1958","1","52","1","6420519898512311003353","11/09/1989","","13","05/2012","B","C","2022","2","204","CARADOC","1","64102","RUE HELENE FEILLET","2154","339202,7","6276746","HZ","0601","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"382","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","7","BIS","ESPLANADE","JOUANDIN","","","02","","9","","","7","","HAUTS DE STE CROIX","","1","C","61","1968","1970","1968","1","52","1","642111987794444001249","24/12/1987","","13","11/2019","C","B","2024","2","21","HAUTS DE STE CROIX","2","64102","ESP JOUANDIN","2154","340224,61","6277194,73","QP064002","1001","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"383","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","1","","IMPASSE","CHANOINE DARANATZ","","","04","","4","","","A","","BALICHON","","2","C","47","1962","1962","1962","1","52","1","6420819898512311003355","11/09/1989","","13","10/2019","C","D","2022","2","2","BALICHON","1","64102","","2154","336902,47","6276821,67","HZ","0702","HZ","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"384","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","3","BIS","ESPLANADE","JOUANDIN","","","02","","2","","","3","","HAUTS DE STE CROIX","","1","C","56","1967","1967","1967","1","52","1","642101987794444001246","08/10/1987","","13","11/2019","C","B","2024","2","21","HAUTS DE STE CROIX","1","64102","ESP JOUANDIN","2154","339875,25","6277110,16","QP064002","1001","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"385","2","12","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","6","","RUE","ALBERIC POITRENAUD","","","01","","3","","","A","","LAHUBIAGUE","","2","C","55","1994","1994","1994","1","12","1","6420619938512312001512","24/06/1993","","13","11/2019","C","D","2027","2","24","LAHUBIAGUE","1","64102","RUE ALBERIC POITRENAUD","2154","337135,69","6275247,99","HZ","0902","HZ","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","très pauvres","petit"
"386","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","4","","AVENUE","du 14 AVRIL","","","01","","7","","","BATIMENT","","LE BEDAT","","1","C","51","1966","1966","1966","1","52","1","6420819898512311003356","11/09/1989","","13","10/2019","B","C","2022","2","213","LE BEDAT","2","64102","AV DU 14 AVRIL 1814","2154","338878,39","6277224,83","QP064001","0601","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"387","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","17","","AVENUE","DE LATTRE DE TASSIGNY","","","17","","1","","","17","","LA CITADELLE","","1","C","42","1960","1960","1960","1","52","1","642419888512314001264","09/05/1988","","13","10/2019","D","E","2022","2","505","LA CITADELLE","1","64102","AV DE LATTRE DE TASSIGNY","2154","338449,9","6277306,5","QP064001","0601","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"388","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","2","BIS","ESPLANADE","JOUANDIN","","","02","","5","","","2","","HAUTS DE STE CROIX","","1","C","56","1967","1967","1967","1","52","1","642111986794444001232","25/11/1986","","13","11/2019","C","B","2024","2","21","HAUTS DE STE CROIX","1","64102","ESP JOUANDIN","2154","339775,7","6277083,95","QP064002","1001","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"389","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","3","BIS","ESPLANADE","JOUANDIN","","","02","","3","","","3","","HAUTS DE STE CROIX","","1","C","60","1967","1967","1967","1","52","1","642101987794444001246","08/10/1987","","13","11/2019","C","B","2024","2","21","HAUTS DE STE CROIX","2","64102","ESP JOUANDIN","2154","339875,25","6277110,16","QP064002","1001","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
