"","SURFHAB","CONSTRUCT","COMPLGEO","X","Y"
"6898",53,2009,"",662229.8,6868772.1
"6899",48,2009,"",662229.8,6868772.1
"6900",59,2009,"",662229.8,6868772.1
"6901",106,2009,"",662229.8,6868772.1
"6902",90,2009,"",662229.8,6868772.1
"6903",43,2011,"",661728.5,6867189.9
"6904",65,2011,"",661728.5,6867189.9
"6905",65,2011,"",661728.5,6867189.9
"6906",45,2011,"",661728.5,6867189.9
"6907",80,2011,"",661728.5,6867189.9
"6908",65,2011,"",661728.5,6867189.9
"6909",46,2011,"",661728.5,6867189.9
"6910",81,2011,"",661728.5,6867189.9
"6911",65,2011,"",661728.5,6867189.9
"6912",67,2011,"",661728.5,6867189.9
"6913",63,2011,"",661728.5,6867189.9
"6914",65,2011,"",661728.5,6867189.9
"6915",41,2010,"",662837.5,6866800
"6916",66,2010,"",662837.5,6866800
"6917",67,2010,"",662837.5,6866800
"6918",66,2010,"",662837.5,6866800
"6919",67,2010,"",662837.5,6866800
"6920",63,2010,"",662837.5,6866800
"6921",45,2010,"",662837.5,6866800
"6922",56,2010,"",662837.5,6866800
"6923",78,2010,"",662837.5,6866800
"6924",100,2010,"",662837.5,6866800
"6925",66,2010,"",662837.5,6866800
"6926",78,2010,"",662837.5,6866800
"6927",100,2010,"",662837.5,6866800
"6928",66,2010,"",662837.5,6866800
"6929",78,2010,"",662837.5,6866800
"6930",100,2010,"",662837.5,6866800
"6931",49,2010,"",662837.5,6866800
"6932",53,2010,"",662837.5,6866800
"6933",80,2010,"",662837.5,6866800
"6934",80,2010,"",662837.5,6866800
"6935",64,2010,"",662837.5,6866800
"6936",80,2010,"",662837.5,6866800
"6937",79,2010,"",662837.5,6866800
"6938",80,2010,"",662837.5,6866800
"6939",78,2010,"",662837.5,6866800
"6940",75,2010,"",662837.5,6866800
"6941",44,2010,"",662837.5,6866800
"6942",39,2010,"",662837.5,6866800
"6943",67,2010,"",662837.5,6866800
"6944",66,2010,"",662837.5,6866800
"6945",69,2010,"",662837.5,6866800
"6946",66,2010,"",662837.5,6866800
"6947",54,2010,"",662837.5,6866800
"6948",56,2010,"",662837.5,6866800
"6949",51,2011,"",662678.2,6866566.9
"6950",90,2011,"",662678.2,6866566.9
"6951",68,2011,"",662678.2,6866566.9
"6952",87,2011,"",662678.2,6866566.9
"6953",45,2011,"",662678.2,6866566.9
"6954",90,2011,"",662678.2,6866566.9
"6955",68,2011,"",662678.2,6866566.9
"6956",45,2011,"",662678.2,6866566.9
"6957",85,2011,"",662678.2,6866566.9
"6958",64,2011,"",662678.2,6866566.9
"6959",67,2011,"",662678.2,6866566.9
"6960",48,2011,"",662678.2,6866566.9
"6961",64,2011,"",662678.2,6866566.9
"6962",48,2011,"",662678.2,6866566.9
"6963",64,2011,"",662678.2,6866566.9
"6964",86,2011,"",662678.2,6866566.9
"6965",88,2011,"",662678.2,6866566.9
"6966",64,2011,"",662678.2,6866566.9
"6967",81,2011,"",662323.7,6866757.9
"6968",65,2011,"",662323.7,6866757.9
"6969",66,2011,"",662323.7,6866757.9
"6970",81,2011,"",662323.7,6866757.9
"6971",81,2011,"",662323.7,6866757.9
"6972",65,2011,"",662323.7,6866757.9
"6973",66,2011,"",662323.7,6866757.9
"6974",81,2011,"",662323.7,6866757.9
"6975",81,2011,"",662323.7,6866757.9
"6976",65,2011,"",662323.7,6866757.9
"6977",66,2011,"",662323.7,6866757.9
"6978",81,2011,"",662323.7,6866757.9
"6979",59,2011,"",662323.7,6866757.9
"6980",44,2011,"",662323.7,6866757.9
"6981",44,2011,"",662323.7,6866757.9
"6982",60,2011,"",662323.7,6866757.9
"6983",81,2011,"",662326.9,6866768.4
"6984",66,2011,"",662326.9,6866768.4
"6985",66,2011,"",662326.9,6866768.4
"6986",81,2011,"",662326.9,6866768.4
"6987",81,2011,"",662326.9,6866768.4
"6988",66,2011,"",662326.9,6866768.4
"6989",66,2011,"",662326.9,6866768.4
"6990",81,2011,"",662326.9,6866768.4
"6991",81,2011,"",662326.9,6866768.4
"6992",66,2011,"",662326.9,6866768.4
"6993",66,2011,"",662326.9,6866768.4
"6994",81,2011,"",662326.9,6866768.4
"6995",60,2011,"",662326.9,6866768.4
"6996",45,2011,"",662326.9,6866768.4
"6997",44,2011,"",662326.9,6866768.4
"6998",60,2011,"",662326.9,6866768.4
"6999",65,2012,"",662638.71,6868300.99
"7000",84,2012,"",662638.71,6868300.99
"7001",65,2012,"",662638.71,6868300.99
"7002",51,2012,"",662638.71,6868300.99
"7003",65,2012,"",662638.71,6868300.99
"7004",45,2012,"",662638.71,6868300.99
"7005",84,2012,"",662638.71,6868300.99
"7006",65,2012,"",662638.71,6868300.99
"7007",66,2012,"",662638.71,6868300.99
"7008",45,2012,"",662638.71,6868300.99
"7009",84,2012,"",662638.71,6868300.99
"7010",65,2012,"",662638.71,6868300.99
"7011",66,2012,"",662638.71,6868300.99
"7012",45,2012,"",662638.71,6868300.99
"7013",84,2012,"",662638.71,6868300.99
"7014",65,2012,"",662638.71,6868300.99
"7015",66,2012,"",662638.71,6868300.99
"7016",84,2012,"",662638.71,6868300.99
"7017",47,2012,"",662638.71,6868300.99
"7018",51,2012,"",662605.8,6868291.89
"7019",65,2012,"",662605.8,6868291.89
"7020",84,2012,"",662605.8,6868291.89
"7021",65,2012,"",662605.8,6868291.89
"7022",66,2012,"",662605.8,6868291.89
"7023",65,2012,"",662605.8,6868291.89
"7024",84,2012,"",662605.8,6868291.89
"7025",45,2012,"",662605.8,6868291.89
"7026",65,2012,"",662605.8,6868291.89
"7027",66,2012,"",662605.8,6868291.89
"7028",65,2012,"",662605.8,6868291.89
"7029",84,2012,"",662605.8,6868291.89
"7030",45,2012,"",662605.8,6868291.89
"7031",66,2012,"",662605.8,6868291.89
"7032",65,2012,"",662605.8,6868291.89
"7033",84,2012,"",662605.8,6868291.89
"7034",45,2012,"",662605.8,6868291.89
"7035",47,2012,"",662605.8,6868291.89
"7036",84,2012,"",662605.8,6868291.89
"7037",65,2012,"",662574.42,6868287.58
"7038",84,2012,"",662574.42,6868287.58
"7039",65,2012,"",662574.42,6868287.58
"7040",51,2012,"",662574.42,6868287.58
"7041",65,2012,"",662574.42,6868287.58
"7042",45,2012,"",662574.42,6868287.58
"7043",84,2012,"",662574.42,6868287.58
"7044",65,2012,"",662574.42,6868287.58
"7045",66,2012,"",662574.42,6868287.58
"7046",45,2012,"",662574.42,6868287.58
"7047",84,2012,"",662574.42,6868287.58
"7048",65,2012,"",662574.42,6868287.58
"7049",66,2012,"",662574.42,6868287.58
"7050",45,2012,"",662574.42,6868287.58
"7051",84,2012,"",662574.42,6868287.58
"7052",65,2012,"",662574.42,6868287.58
"7053",66,2012,"",662574.42,6868287.58
"7054",84,2012,"",662574.42,6868287.58
"7055",47,2012,"",662574.42,6868287.58
"7056",65,2012,"",662545.66,6868278.95
"7057",65,2012,"",662545.66,6868278.95
"7058",101,2012,"",662545.66,6868278.95
"7059",85,2012,"",662545.66,6868278.95
"7060",98,2012,"",662545.66,6868278.95
"7061",65,2012,"",662545.66,6868278.95
"7062",29,2012,"",662545.66,6868278.95
"7063",32,2012,"",662545.66,6868278.95
"7064",65,2012,"",662545.66,6868278.95
"7065",85,2012,"",662545.66,6868278.95
"7066",98,2012,"",662545.66,6868278.95
"7067",65,2012,"",662545.66,6868278.95
"7068",62,2012,"",662545.66,6868278.95
"7069",85,2012,"",662545.66,6868278.95
"7070",30,2012,"",662545.66,6868278.95
"7071",65,2012,"",662545.66,6868278.95
"7072",62,2012,"",662545.66,6868278.95
"7073",82,2012,"",662545.66,6868278.95
"7074",65,2012,"",662545.66,6868278.95
"7075",65,2012,"",662512.97,6868271.32
"7076",66,2012,"",662512.97,6868271.32
"7077",85,2012,"",662512.97,6868271.32
"7078",65,2012,"",662512.97,6868271.32
"7079",83,2012,"",662512.97,6868271.32
"7080",47,2012,"",662512.97,6868271.32
"7081",62,2012,"",662512.97,6868271.32
"7082",65,2012,"",662512.97,6868271.32
"7083",83,2012,"",662512.97,6868271.32
"7084",47,2012,"",662512.97,6868271.32
"7085",95,2012,"",662512.97,6868271.32
"7086",83,2012,"",662512.97,6868271.32
"7087",47,2012,"",662512.97,6868271.32
"7088",50,2012,"",662512.97,6868271.32
"7089",46,2012,"",662512.97,6868271.32
"7090",85,2012,"",662569.84,6868246.36
"7091",48,2012,"",662569.84,6868246.36
"7092",98,2012,"",662569.84,6868246.36
"7093",48,2012,"",662569.84,6868246.36
"7094",85,2012,"",662569.84,6868246.36
"7095",86,2012,"",662615.48,6868251.56
"7096",85,2012,"",662615.48,6868251.56
"7097",86,2012,"",662615.48,6868251.56
"7098",85,2012,"",662615.48,6868251.56
"7099",87,2012,"",662615.48,6868251.56
"7100",31,2012,"",662615.48,6868251.56
"7101",85,2012,"",662685.23,6868276.2
"7102",85,2012,"",662685.23,6868276.2
"7103",99,2012,"",662685.23,6868276.2
"7104",85,2012,"",662685.23,6868276.2
"7105",85,2012,"",662685.23,6868276.2
"7106",49,2012,"",662685.23,6868276.2
"7107",162,1996,"",662854.1,6866004.5
"7108",88,2014,"",661900.36,6868610.41
"7109",88,2014,"",661900.36,6868610.41
"7110",65,2014,"",661907.58,6868638.56
"7111",65,2014,"",661907.58,6868638.56
"7112",47,2014,"",661907.58,6868638.56
"7113",45,2014,"",661907.58,6868638.56
"7114",80,2014,"",661907.58,6868638.56
"7115",65,2014,"",661907.58,6868638.56
"7116",65,2014,"",661907.58,6868638.56
"7117",47,2014,"",661907.58,6868638.56
"7118",45,2014,"",661907.58,6868638.56
"7119",80,2014,"",661907.58,6868638.56
"7120",65,2014,"",661907.58,6868638.56
"7121",65,2014,"",661907.58,6868638.56
"7122",33,2014,"",661907.58,6868638.56
"7123",45,2014,"",661907.58,6868638.56
"7124",80,2014,"",661907.58,6868638.56
"7125",86,2014,"",661907.58,6868638.56
"7126",77,2014,"",661907.58,6868638.56
"7127",45,2014,"",661907.58,6868638.56
"7128",80,2014,"",661907.58,6868638.56
"7129",45,2014,"",661907.58,6868638.56
"7130",80,2014,"",661907.58,6868638.56
"7131",100,2014,"",661914.98,6868627.53
"7132",62,2014,"",661914.98,6868627.53
"7133",87,2014,"",661914.98,6868627.53
"7134",62,2014,"",661914.98,6868627.53
"7135",85,2014,"",661914.98,6868627.53
"7136",101,2014,"",661914.98,6868627.53
"7137",65,2014,"",661914.98,6868627.53
"7138",102,2014,"",661914.98,6868627.53
"7139",62,2014,"",661914.98,6868627.53
"7140",86,2014,"",661914.98,6868627.53
"7141",62,2014,"",661914.98,6868627.53
"7142",85,2014,"",661914.98,6868627.53
"7143",95,2014,"",661900.36,6868610.41
"7144",40,2014,"",661900.36,6868610.41
"7145",100,2014,"",661900.36,6868610.41
"7146",101,2014,"",661900.36,6868610.41
"7147",44,2014,"",661900.36,6868610.41
"7148",63,2014,"",661900.36,6868610.41
"7149",89,2011,"",662120.47,6866099.09
"7150",80,2011,"",662112.25,6866106.04
"7151",89,2011,"",662110.97,6866101.4
"7152",80,2011,"",662092.16,6866112.11
"7153",89,2011,"",662069.59,6866120.11
"7154",80,2011,"",662056.61,6866119.01
"7155",89,2011,"",662057.81,6866127.57
"7156",80,2011,"",662036.57,6866126.93
"7157",89,2011,"",662034.26,6866134.59
"7158",80,2011,"",662002.75,6866128.91
"7159",89,2011,"",662008.14,6866139.86
"7160",80,2011,"",662010.18,6866151.22
"7161",89,2011,"",662011.04,6866162.2
"7162",80,2011,"",662003.13,6866155.97
"7163",90,2011,"",662034.93,6866147.72
"7164",95,2011,"",662062.07,6866142.12
"7165",65,2011,"",662167.26,6866096.27
"7166",71,2011,"",662167.26,6866096.27
"7167",43,2011,"",662167.26,6866096.27
"7168",44,2011,"",662167.26,6866096.27
"7169",63,2011,"",662167.26,6866096.27
"7170",36,2011,"",662167.26,6866096.27
"7171",71,2011,"",662167.26,6866096.27
"7172",43,2011,"",662167.26,6866096.27
"7173",92,2011,"",662167.26,6866096.27
"7174",103,2011,"",662167.26,6866096.27
"7175",46,2011,"",662161.13,6866102.64
"7176",86,2011,"",662161.13,6866102.64
"7177",44,2011,"",662161.13,6866102.64
"7178",47,2011,"",662161.13,6866102.64
"7179",86,2011,"",662161.13,6866102.64
"7180",44,2011,"",662161.13,6866102.64
"7181",47,2011,"",662161.13,6866102.64
"7182",86,2011,"",662161.13,6866102.64
"7183",44,2011,"",662161.13,6866102.64
"7184",47,2011,"",662161.13,6866102.64
"7185",33,2011,"",662161.13,6866102.64
"7186",50,2011,"",662161.13,6866102.64
"7187",44,2011,"",662161.13,6866102.64
"7188",69,2011,"",662161.13,6866102.64
"7189",45,2011,"",662146.79,6866106.66
"7190",66,2011,"",662146.79,6866106.66
"7191",69,2011,"",662146.79,6866106.66
"7192",62,2011,"",662146.79,6866106.66
"7193",66,2011,"",662146.79,6866106.66
"7194",63,2011,"",662146.79,6866106.66
"7195",62,2011,"",662146.79,6866106.66
"7196",66,2011,"",662146.79,6866106.66
"7197",63,2011,"",662146.79,6866106.66
"7198",67,2011,"",662123.82,6866112.3
"7199",67,2011,"",662123.82,6866112.3
"7200",60,2011,"",662123.82,6866112.3
"7201",67,2011,"",662123.82,6866112.3
"7202",60,2011,"",662123.82,6866112.3
"7203",66,2011,"",662103.02,6866119.89
"7204",66,2011,"",662103.02,6866119.89
"7205",66,2011,"",662103.02,6866119.89
"7206",67,2011,"",662078.12,6866131.42
"7207",67,2011,"",662078.12,6866131.42
"7208",67,2011,"",662078.12,6866131.42
"7209",85,2014,"",661951.55,6868717.82
"7210",85,2014,"",661951.55,6868717.82
"7211",85,2014,"",661951.55,6868717.82
"7212",66,2014,"",661916.18,6868773.48
"7213",67,2014,"",661916.18,6868773.48
"7214",45,2014,"",661916.18,6868773.48
"7215",68,2014,"",661916.18,6868773.48
"7216",67,2014,"",661916.18,6868773.48
"7217",45,2014,"",661916.18,6868773.48
"7218",68,2014,"",661916.18,6868773.48
"7219",67,2014,"",661916.18,6868773.48
"7220",45,2014,"",661916.18,6868773.48
"7221",68,2014,"",661916.18,6868773.48
"7222",87,2014,"",661916.18,6868773.48
"7223",83,2014,"",661916.18,6868773.48
"7224",81,2014,"",661916.18,6868773.48
"7225",45,2014,"",661916.18,6868773.48
"7226",68,2014,"",661916.18,6868773.48
"7227",45,2014,"",661916.18,6868773.48
"7228",68,2014,"",661916.18,6868773.48
"7229",87,2014,"",661953.86,6868740.15
"7230",97,2014,"",661953.86,6868740.15
"7231",102,2014,"",661953.86,6868740.15
"7232",85,2014,"",661953.86,6868740.15
"7233",65,2014,"",661953.86,6868740.15
"7234",66,2014,"",661953.86,6868740.15
"7235",65,2014,"",661953.86,6868740.15
"7236",65,2014,"",661953.86,6868740.15
"7237",47,2014,"",661953.86,6868740.15
"7238",65,2014,"",661953.86,6868740.15
"7239",66,2014,"",661953.86,6868740.15
"7240",85,2014,"",661953.86,6868740.15
"7241",101,2014,"",661953.38,6868726.82
"7242",84,2014,"",661953.38,6868726.82
"7243",60,2014,"",661953.38,6868726.82
"7244",64,2014,"",661953.38,6868726.82
"7245",47,2014,"",661953.38,6868726.82
"7246",89,2014,"",661953.38,6868726.82
"7247",83,2014,"",661953.38,6868726.82
"7248",100,2014,"",661951.55,6868717.82
"7249",82,2014,"",661951.55,6868717.82
"7250",60,2014,"",661951.55,6868717.82
"7251",68,2014,"",661951.55,6868717.82
"7252",64,2014,"",661951.55,6868717.82
"7253",79,2014,"",661951.55,6868717.82
"7254",89,2014,"",661951.55,6868717.82
"7255",79,2014,"",661951.55,6868717.82
"7256",85,2013,"",662585.2,6866223.4
"7257",62,2013,"",662585.2,6866223.4
"7258",46,2013,"",662585.2,6866223.4
"7259",65,2013,"",662585.2,6866223.4
"7260",83,2013,"",662585.2,6866223.4
"7261",28,2013,"",662585.2,6866223.4
"7262",85,2013,"",662585.2,6866223.4
"7263",62,2013,"",662585.2,6866223.4
"7264",46,2013,"",662585.2,6866223.4
"7265",65,2013,"",662585.2,6866223.4
"7266",83,2013,"",662585.2,6866223.4
"7267",28,2013,"",662585.2,6866223.4
"7268",85,2013,"",662585.2,6866223.4
"7269",62,2013,"",662585.2,6866223.4
"7270",46,2013,"",662585.2,6866223.4
"7271",65,2013,"",662585.2,6866223.4
"7272",83,2013,"",662585.2,6866223.4
"7273",28,2013,"",662585.2,6866223.4
"7274",85,2013,"",662585.2,6866223.4
"7275",62,2013,"",662585.2,6866223.4
"7276",27,2013,"",662585.2,6866223.4
"7277",69,2013,"",662585.2,6866223.4
"7278",88,2013,"",662585.2,6866223.4
"7279",98,2013,"",662585.2,6866223.4
"7280",66,2013,"",662585.2,6866223.4
"7281",87,2013,"",662585.2,6866223.4
"7282",67,2013,"",662585.2,6866223.4
"7283",92,2013,"",662585.2,6866223.4
"7284",98,2013,"",662585.2,6866223.4
"7285",66,2013,"",662585.2,6866223.4
"7286",87,2013,"",662585.2,6866223.4
"7287",67,2013,"",662585.2,6866223.4
"7288",92,2013,"",662585.2,6866223.4
"7289",98,2013,"",662585.2,6866223.4
"7290",66,2013,"",662585.2,6866223.4
"7291",87,2013,"",662585.2,6866223.4
"7292",67,2013,"",662585.2,6866223.4
"7293",92,2013,"",662585.2,6866223.4
"7294",94,2013,"",662585.2,6866223.4
"7295",47,2013,"",662585.2,6866223.4
"7296",87,2013,"",662585.2,6866223.4
"7297",71,2013,"",662585.2,6866223.4
"7298",50,2013,"",662585.2,6866223.4
"7299",50,2013,"",662585.2,6866223.4
"7300",51,2013,"",662585.2,6866223.4
"7301",60,2018,"",662218.86,6867471.91
"7302",62,2018,"",662218.86,6867471.91
"7303",47,2018,"",662218.86,6867471.91
"7304",59,2018,"",662218.86,6867471.91
"7305",25,2018,"",662218.86,6867471.91
"7306",84,2018,"",662218.86,6867471.91
"7307",68,2018,"",662218.86,6867471.91
"7308",62,2018,"",662218.86,6867471.91
"7309",65,2018,"",662218.86,6867471.91
"7310",59,2018,"",662218.86,6867471.91
"7311",25,2018,"",662218.86,6867471.91
"7312",84,2018,"",662218.86,6867471.91
"7313",68,2018,"",662218.86,6867471.91
"7314",62,2018,"",662218.86,6867471.91
"7315",65,2018,"",662218.86,6867471.91
"7316",59,2018,"",662218.86,6867471.91
"7317",25,2018,"",662218.86,6867471.91
"7318",83,2018,"",662218.86,6867471.91
"7319",70,2018,"",662218.86,6867471.91
"7320",83,2018,"",662218.86,6867471.91
"7321",85,2018,"",662218.86,6867471.91
"7322",84,2018,"",662218.86,6867471.91
"7323",71,2018,"",662218.86,6867471.91
"7324",83,2018,"",662218.86,6867471.91
"7325",26,2018,"",662218.86,6867471.91
"7326",95,2018,"",662218.86,6867471.91
"7327",87,2018,"",662218.86,6867471.91
"7328",26,2018,"",662218.86,6867471.91
"7329",95,2018,"",662218.86,6867471.91
"7330",82,2018,"",662218.86,6867471.91
"7331",34,2018,"",662218.86,6867471.91
"7332",69,2018,"",662218.86,6867471.91
"7333",44,2018,"",662218.86,6867471.91
"7334",40,2018,"",662218.86,6867471.91
"7335",29,2018,"",662218.86,6867471.91
"7336",69,2018,"",662218.86,6867471.91
"7337",44,2018,"",662218.86,6867471.91
"7338",40,2018,"",662218.86,6867471.91
"7339",29,2018,"",662218.86,6867471.91
"7340",69,2018,"",662218.86,6867471.91
"7341",44,2018,"",662218.86,6867471.91
"7342",40,2018,"",662218.86,6867471.91
"7343",29,2018,"",662218.86,6867471.91
"7344",69,2018,"",662218.86,6867471.91
"7345",44,2018,"",662218.86,6867471.91
"7346",41,2018,"",662218.86,6867471.91
"7347",29,2018,"",662218.86,6867471.91
"7348",61,2017,"",662129.77,6867460.56
"7349",57,2017,"",662129.77,6867460.56
"7350",37,2017,"",662129.77,6867460.56
"7351",80,2017,"",662129.77,6867460.56
"7352",37,2017,"",662129.77,6867460.56
"7353",59,2017,"",662129.77,6867460.56
"7354",24,2017,"",662129.77,6867460.56
"7355",57,2017,"",662129.77,6867460.56
"7356",37,2017,"",662129.77,6867460.56
"7357",80,2017,"",662129.77,6867460.56
"7358",37,2017,"",662129.77,6867460.56
"7359",59,2017,"",662129.77,6867460.56
"7360",24,2017,"",662129.77,6867460.56
"7361",30,2017,"",662129.77,6867460.56
"7362",27,2017,"",662129.77,6867460.56
"7363",37,2017,"",662129.77,6867460.56
"7364",80,2017,"",662129.77,6867460.56
"7365",37,2017,"",662129.77,6867460.56
"7366",85,2017,"",662129.77,6867460.56
"7367",57,2017,"",662129.77,6867460.56
"7368",37,2017,"",662129.77,6867460.56
"7369",80,2017,"",662129.77,6867460.56
"7370",37,2017,"",662129.77,6867460.56
"7371",83,2017,"",662129.77,6867460.56
"7372",57,2017,"",662129.77,6867460.56
"7373",35,2017,"",662129.77,6867460.56
"7374",89,2017,"",662129.77,6867460.56
"7375",22,2017,"",662129.77,6867460.56
"7376",75,2017,"",662129.77,6867460.56
"7377",63,2017,"",662129.77,6867460.56
"7378",65,2017,"",662129.77,6867460.56
"7379",63,2017,"",662129.77,6867460.56
"7380",36,2015,"",661850.15,6868592.56
"7381",89,2015,"",661850.15,6868592.56
"7382",45,2015,"",661850.15,6868592.56
"7383",64,2015,"",661850.15,6868592.56
"7384",90,2015,"",661850.15,6868592.56
"7385",46,2015,"",661850.15,6868592.56
"7386",89,2015,"",661850.15,6868592.56
"7387",47,2015,"",661850.15,6868592.56
"7388",64,2015,"",661850.15,6868592.56
"7389",90,2015,"",661850.15,6868592.56
"7390",46,2015,"",661850.15,6868592.56
"7391",89,2015,"",661850.15,6868592.56
"7392",47,2015,"",661850.15,6868592.56
"7393",64,2015,"",661850.15,6868592.56
"7394",90,2015,"",661850.15,6868592.56
"7395",46,2015,"",661850.15,6868592.56
"7396",89,2015,"",661850.15,6868592.56
"7397",47,2015,"",661850.15,6868592.56
"7398",49,2015,"",661856.36,6868638.78
"7399",98,2015,"",661856.36,6868638.78
"7400",69,2015,"",661856.36,6868638.78
"7401",71,2015,"",661856.36,6868638.78
"7402",83,2015,"",661856.36,6868638.78
"7403",49,2015,"",661856.36,6868638.78
"7404",98,2015,"",661856.36,6868638.78
"7405",69,2015,"",661856.36,6868638.78
"7406",71,2015,"",661856.36,6868638.78
"7407",83,2015,"",661856.36,6868638.78
"7408",49,2015,"",661856.36,6868638.78
"7409",98,2015,"",661856.36,6868638.78
"7410",69,2015,"",661856.36,6868638.78
"7411",71,2015,"",661856.36,6868638.78
"7412",83,2015,"",661856.36,6868638.78
"7413",54,2015,"",661856.36,6868638.78
"7414",48,2015,"",661856.36,6868638.78
"7415",69,2015,"",661856.36,6868638.78
"7416",71,2015,"",661856.36,6868638.78
"7417",83,2015,"",661856.36,6868638.78
"7418",54,2015,"",661856.36,6868638.78
"7419",48,2015,"",661856.36,6868638.78
"7420",69,2015,"",661856.36,6868638.78
"7421",71,2015,"",661856.36,6868638.78
"7422",83,2015,"",661856.36,6868638.78
"7423",79,2015,"",661917.55,6868802.29
"7424",67,2015,"",661917.55,6868802.29
"7425",29,2015,"",661917.55,6868802.29
"7426",65,2015,"",661917.55,6868802.29
"7427",67,2015,"",661917.55,6868802.29
"7428",29,2015,"",661917.55,6868802.29
"7429",65,2015,"",661917.55,6868802.29
"7430",67,2015,"",661917.55,6868802.29
"7431",94,2015,"",661917.55,6868802.29
"7432",67,2015,"",661917.55,6868802.29
"7433",94,2015,"",661917.55,6868802.29
"7434",61,2015,"",662304.45,6866694.01
"7435",44,2015,"",662304.45,6866694.01
"7436",62,2015,"",662304.45,6866694.01
"7437",61,2015,"",662304.45,6866694.01
"7438",44,2015,"",662304.45,6866694.01
"7439",62,2015,"",662304.45,6866694.01
"7440",61,2015,"",662304.45,6866694.01
"7441",44,2015,"",662304.45,6866694.01
"7442",62,2015,"",662304.45,6866694.01
"7443",61,2015,"",662304.45,6866694.01
"7444",64,2015,"",662304.45,6866694.01
"7445",64,2015,"",662304.45,6866694.01
"7446",45,2015,"",662304.45,6866694.01
"7447",81,2015,"",662304.45,6866694.01
"7448",96,2015,"",662304.45,6866694.01
"7449",47,2015,"",662304.45,6866694.01
"7450",45,2015,"",662304.45,6866694.01
"7451",81,2015,"",662304.45,6866694.01
"7452",96,2015,"",662304.45,6866694.01
"7453",47,2015,"",662304.45,6866694.01
"7454",45,2015,"",662304.45,6866694.01
"7455",85,2015,"",662304.45,6866694.01
"7456",88,2015,"",662304.45,6866694.01
"7457",89,1974,"",662304.45,6866694.01
"7458",150,1974,"",662304.45,6866694.01
"7459",48,1974,"",662304.45,6866694.01
"7460",75,1974,"",662304.45,6866694.01
"7461",75,1974,"",662304.45,6866694.01
"7462",48,1974,"",662304.45,6866694.01
"7463",75,1974,"",662304.45,6866694.01
"7464",75,1974,"",662304.45,6866694.01
"7465",48,1974,"",662304.45,6866694.01
"7466",75,1974,"",662304.45,6866694.01
"7467",75,1974,"",662304.45,6866694.01
"7468",48,1974,"",662304.45,6866694.01
"7469",75,1974,"",662304.45,6866694.01
"7470",75,1974,"",662304.45,6866694.01
"7471",48,1974,"",662304.45,6866694.01
"7472",75,1974,"",662304.45,6866694.01
"7473",75,1974,"",662304.45,6866694.01
"7474",48,1974,"",662304.45,6866694.01
"7475",75,1974,"",662304.45,6866694.01
"7476",75,1974,"",662304.45,6866694.01
"7477",48,1974,"",662304.45,6866694.01
"7478",75,1974,"",662304.45,6866694.01
"7479",75,1974,"",662304.45,6866694.01
"7480",48,1974,"",662304.45,6866694.01
"7481",75,1974,"",662304.45,6866694.01
"7482",75,1974,"",662304.45,6866694.01
"7483",48,1974,"",662304.45,6866694.01
"7484",75,1974,"",662304.45,6866694.01
"7485",75,1974,"",662304.45,6866694.01
"7486",48,1974,"",662304.45,6866694.01
"7487",75,1974,"",662304.45,6866694.01
"7488",75,1974,"",662304.45,6866694.01
"7489",48,1974,"",662304.45,6866694.01
"7490",75,1974,"",662304.45,6866694.01
"7491",75,1974,"",662304.45,6866694.01
"7492",48,1974,"",662304.45,6866694.01
"7493",75,1974,"",662304.45,6866694.01
"7494",75,1974,"",662304.45,6866694.01
"7495",48,1974,"",662304.45,6866694.01
"7496",75,1974,"",662304.45,6866694.01
"7497",75,1974,"",662304.45,6866694.01
"7498",48,1974,"",662304.45,6866694.01
"7499",75,1974,"",662304.45,6866694.01
"7500",75,1974,"",662304.45,6866694.01
"7501",48,1974,"",662304.45,6866694.01
"7502",75,1974,"",662304.45,6866694.01
"7503",75,1974,"",662304.45,6866694.01
"7504",48,1974,"",662304.45,6866694.01
"7505",75,1974,"",662304.45,6866694.01
"7506",75,1974,"",662304.45,6866694.01
"7507",48,1974,"",662304.45,6866694.01
"7508",75,1974,"",662304.45,6866694.01
"7509",75,1974,"",662304.45,6866694.01
"7510",48,1974,"",662304.45,6866694.01
"7511",75,1974,"",662304.45,6866694.01
"7512",75,1974,"",662304.45,6866694.01
"7513",48,1974,"",662304.45,6866694.01
"7514",75,1974,"",662304.45,6866694.01
"7515",75,1974,"",662304.45,6866694.01
"7516",48,1974,"",662304.45,6866694.01
"7517",75,1974,"",662304.45,6866694.01
"7518",75,1974,"",662304.45,6866694.01
"7519",48,1974,"",662304.45,6866694.01
"7520",75,1974,"",662304.45,6866694.01
"7521",75,1974,"",662304.45,6866694.01
"7522",48,1974,"",662304.45,6866694.01
"7523",75,1974,"",662304.45,6866694.01
"7524",75,1974,"",662304.45,6866694.01
"7525",48,1974,"",662304.45,6866694.01
"7526",75,1974,"",662304.45,6866694.01
"7527",75,1974,"",662304.45,6866694.01
"7528",48,1974,"",662304.45,6866694.01
"7529",75,1974,"",662304.45,6866694.01
"7530",75,1974,"",662304.45,6866694.01
"7531",48,1974,"",662304.45,6866694.01
"7532",75,1974,"",662304.45,6866694.01
"7533",75,1974,"",662304.45,6866694.01
"7534",48,1974,"",662304.45,6866694.01
"7535",75,1974,"",662304.45,6866694.01
