Code,Libcom,fammilles monoparentales,residences principales surroccupées,IFS,taille menages
9215,Nalzen,5,0,0,1.94
9216,Nescus,5,0,0,2
9217,Niaux,15,5.9,0,1.84
9218,Orgeix,0,0,0,1.81
9219,Orgibet,11,0,0,1.97
9220,Orlu,10,0,0,2.22
9221,Ornolac-Ussat-les-Bains,5,4.3,0,2
9222,Orus,5,0,0,2.25
9223,Oust,40,6,0,1.99
9224,Pailhès,15,0,0,2.15
9225,Pamiers,810,3.7,0,1.95
9226,Pech,5,0,0,1.68
9227,Péreille,5,0,0,2.04
9228,Perles-et-Castelet,10,0,0,1.93
9229,Le Peyrat,30,0,0,2.15
9230,Le Pla,5,0,0,1.55
9231,Le Port,10,17.6,0,1.73
9232,Prades,0,0,0,1.43
9233,Pradettes,0,0,0,2.14
9234,Pradières,5,0,0,2.28
9235,Prat-Bonrepaux,65,2.5,0,2.02
9236,Prayols,10,6.1,0,2.24
9237,Le Puch,0,0,0,1.43
9238,Les Pujols,31,1.5,0,2.45
9239,Quérigut,0,0,0,1.65
9240,Quié,15,3.3,0,1.97
9241,Rabat-les-Trois-Seigneurs,10,0,0,1.91
9242,Raissac,5,0,0,2.38
9243,Régat,0,0,0,2.24
9244,Rieucros,25,1.7,0,2.36
9245,Rieux-de-Pelleport,35,0,0,2.41
9246,Rimont,15,3.9,0,2.02
9247,Rivèrenert,5,0,0,1.91
9249,Roquefixade,0,0,0,2.03
9250,Roquefort-les-Cascades,10,0,0,2.12
9251,Roumengoux,16,0,0,2.22
9252,Rouze,0,0,0,1.73
9253,Sabarat,15,3.1,0,2.24
9254,Saint-Amadou,20,4.7,0,2.4
9255,Saint-Amans,0,0,0,2.28
9256,Saint-Bauzeil,5,0,0,2.57
9257,Sainte-Croix-Volvestre,15,1.7,0,1.95
9258,Saint-Félix-de-Rieutord,36,0,0,2.33
9259,Saint-Félix-de-Tournegat,0,0,0,2.34
9260,Sainte-Foi,0,0,0,2.45
9261,Saint-Girons,347,2,1,1.84
9262,Saint-Jean-d'Aigues-Vives,15,2.1,0,2.11
9263,Saint-Jean-du-Castillonnais,0,0,0,1.83
9264,Saint-Jean-de-Verges,60,1.9,0,2.31
9265,Saint-Jean-du-Falga,165,2.8,0,2.12
9266,Saint-Julien-de-Gras-Capou,9,0,0,2.32
9267,Saint-Lary,10,0,0,1.75
9268,Saint-Lizier,53,1.6,0,2.04
9269,Saint-Martin-de-Caralp,15,0,0,2.13
9270,Saint-Martin-d'Oydes,10,3.9,0,2.06
9271,Saint-Michel,5,14.3,0,2.24
9272,Saint-Paul-de-Jarrat,36,0.9,0,2.26
9273,Saint-Pierre-de-Rivière,15,1.6,0,2.09
9274,Saint-Quentin-la-Tour,15,0,0,2.32
9275,Saint-Quirc,10,0,0,2.29
9276,Saint-Victor-Rouzaud,10,5.3,0,2.36
9277,Saint-Ybars,55,0,0,2.09
9279,Salsein,0,0,0,1.6
9280,Saurat,15,0,0,1.93
9281,Sautel,5,0,0,2.09
9282,Saverdun,220,1.4,0,2.16
9283,Savignac-les-Ormeaux,10,0,0,1.97
9284,Ségura,15,0,0,2.47
9285,Seix,66,2.8,0,1.9
9287,Senconac,0,0,0,1.71
9289,Lorp-Sentaraille,56,2.4,0,2.25
9290,Sentein,0,7.7,0,1.92
9291,Sentenac-d'Oust,5,0,0,1.88
9292,Sentenac-de-Sérou,0,0,0,2.17
9293,Serres-sur-Arget,35,1.7,0,2.06
9294,Sieuras,6,14.3,0,2.58
9295,Siguer,5,0,0,1.68
9296,Aulos-Sinsat,10,0,0,1.82
9297,Sor,0,0,0,2.15
9298,Sorgeat,5,0,0,1.84
9299,Soueix-Rogalle,45,11.9,0,2.03
9300,Soula,10,0,0,2.08
9301,Soulan,15,5,0,1.92
9303,Surba,5,0,0,1.99
9304,Suzan,0,0,0,2
9305,Tabre,5,0,0,2.06
9306,Tarascon-sur-Ariège,125,2.1,1,2.01
9307,Taurignan-Castet,14,0,0,2.01
9308,Taurignan-Vieux,10,0,0,2.04
9309,Teilhet,0,0,0,2.4
9310,Thouars-sur-Arize,5,0,0,1.69
9311,Tignac,10,0,0,2.1
9312,La Tour-du-Crieu,170,0.7,0,2.4
9313,Tourtouse,0,0,0,2.15
9314,Tourtrol,0,0,0,2.3
9315,Trémoulet,10,0,0,2.37
9316,Troye-d'Ariège,0,0,0,1.98
9318,Unac,10,9.1,0,2.14
9319,Unzent,10,11.1,0,2.6
9320,Urs,0,0,0,1.72
9321,Ussat,5,0,0,2.01
9322,Ustou,5,0,0,1.77
9323,Vals,5,0,0,2.14
9324,Varilhes,174,0.9,0,2.1
9325,Vaychis,0,0,0,2
9326,Vèbre,5,0,0,2.07
9327,Ventenac,10,0,0,2.17
9328,Verdun,10,0,0,1.89
9329,Vernajoul,30,0,0,2.19
9330,Vernaux,5,0,0,2
9331,Le Vernet,20,5.6,0,2.55
9332,Verniolle,105,0.5,0,2.18
9334,Val-de-Sos,15,0,1,1.91
9335,Villeneuve,0,0,0,1.52
9336,Villeneuve-d'Olmes,64,0,0,2.02
9338,Villeneuve-du-Latou,0,0,0,2.37
9339,Villeneuve-du-Paréage,45,3.2,0,2.45
9340,Vira,0,0,0,2.08
9341,Viviès,5,18.2,0,2.61
9342,Sainte-Suzanne,5,0,0,2.18
10002,Ailleville,10,4.5,0,2.19
10003,Aix-Villemaur-Pâlis,184,1.2,0,2.16
10004,Allibaudières,0,13.3,0,2.63
10005,Amance,0,0,0,2.07
10006,Arcis-sur-Aube,172,3.1,0,2.04
10007,Arconville,5,0,0,2.1
10008,Argançon,0,0,0,2.24
10009,Arrelles,0,0,0,2.07
10010,Arrembécourt,0,0,0,2.09
10011,Arrentières,5,0,0,2.18
10012,Arsonval,15,0,0,2.17
10013,Assenay,0,0,0,2.7
10014,Assencières,10,0,0,2.74
10015,Aubeterre,5,0,0,2.69
10017,Aulnay,5,0,0,2.53
10018,Auxon,35,0,0,2.41
10019,Val-d'Auzon,10,0,0,2.51
10020,Avant-lès-Marcilly,15,0,0,2.42
10021,Avant-lès-Ramerupt,10,0,0,2.51
10022,Avirey-Lingey,5,5.6,0,2.31
10023,Avon-la-Pèze,5,6.3,0,2.4
10024,Avreuil,10,0,0,2.32
10025,Bagneux-la-Fosse,5,0,0,2.05
10026,Bailly-le-Franc,0,0,0,2.12
10027,Balignicourt,0,0,0,2.07
10028,Balnot-la-Grange,0,0,0,1.97
10029,Balnot-sur-Laignes,10,0,0,2.35
10030,Barberey-Saint-Sulpice,46,3.8,0,2.64
10031,Barbuise,10,5.4,0,2.52
10032,Baroville,5,0,0,2.22
10033,Bar-sur-Aube,265,1.3,1,1.89
10034,Bar-sur-Seine,182,3.4,0,1.97
10035,Bayel,10,3,0,2.02
10037,Bercenay-en-Othe,10,8.1,0,2.34
10038,Bercenay-le-Hayer,0,7.1,0,2.55
10039,Bergères,5,0,0,2.28
10040,Bernon,5,6.2,0,2.19
10041,Bertignolles,5,0,0,1.83
10042,Bérulle,10,0,0,1.9
10043,Bessy,0,0,0,2.09
10044,Bétignicourt,0,0,0,2.12
10045,Beurey,20,0,0,2.3
10046,Blaincourt-sur-Aube,0,0,0,2.35
10047,Blignicourt,0,0,0,2.05
10048,Bligny,5,0,0,2.31
10049,Les Bordes-Aumont,10,2.6,0,2.71
10050,Bossancourt,10,0,0,2
10051,Bouilly,35,1.1,0,2.24
10052,Boulages,10,0,0,2.21
10053,Bouranton,10,0,0,2.5
10054,Bourdenay,10,0,0,2.05
10055,Bourguignons,20,4.2,0,2.25
10056,Bouy-Luxembourg,5,0,0,2.47
10057,Bouy-sur-Orvin,0,0,0,1.96
10058,Bragelogne-Beauvoir,0,0,0,1.99
10059,Braux,5,0,0,1.96
10060,Bréviandes,155,4.4,0,2.25
10061,Brévonnes,25,1.7,0,2.34
10062,Briel-sur-Barse,14,0,0,2.37
10063,Brienne-la-Vieille,9,0,0,2.1
10064,Brienne-le-Château,134,1.2,0,1.88
10065,Brillecourt,0,0,0,2.32
10066,Bucey-en-Othe,30,0,0,2.44
10067,Buchères,87,2.5,0,2.28
10068,Buxeuil,0,0,0,2.13
10069,Buxières-sur-Arce,0,0,0,2.38
10070,Celles-sur-Ource,15,2.4,0,2.33
10071,Chacenay,0,0,0,2.5
10072,La Chaise,0,0,0,2.27
10073,Chalette-sur-Voire,5,0,0,2.11
10074,Chamoy,15,0,0,2.25
10075,Champfleury,14,0,0,2.08
10076,Champignol-lez-Mondeville,5,0,0,2.12
10077,Champigny-sur-Aube,11,0,0,2.74
10078,Champ-sur-Barse,0,0,0,2.45
10079,Channes,0,0,0,2.16
10080,Chaource,41,0,1,2.12
10081,La Chapelle-Saint-Luc,812,8.7,0,2.31
10082,Chapelle-Vallon,10,0,0,2.57
10083,Chappes,5,0,0,2.39
10084,Charmont-sous-Barbuise,31,0,0,2.47
10085,Charmoy,0,0,0,2.46
10086,Charny-le-Bachot,5,0,0,2.77
10087,Chaserey,0,0,0,2.45
10089,Châtres,20,0,0,2.36
10090,Chauchigny,10,0,0,2.34
10091,Chaudrey,5,0,0,2.32
10092,Chauffour-lès-Bailly,5,0,0,2.42
10093,Chaumesnil,0,0,0,2.4
10094,Chavanges,5,0,0,2.19
10095,Le Chêne,10,0,0,2.36
10096,Chennegy,10,0,0,2.2
10097,Chervey,5,0,0,2.36
10098,Chesley,20,3.4,0,2.19
10099,Chessy-les-Prés,15,0,0,2.23
10100,Clérey,52,3.4,0,2.46
10101,Coclois,10,0,0,2.36
10102,Colombé-la-Fosse,0,5.9,0,2.4
10103,Colombé-le-Sec,5,0,0,2.22
10104,Cormost,5,0,0,2.45
10105,Courcelles-sur-Voire,0,0,0,3
10106,Courceroy,0,0,0,2.31
10107,Coursan-en-Othe,5,0,0,2.21
10108,Courtaoult,0,0,0,2.02
10109,Courtenot,20,0,0,2.19
10110,Courteranges,15,0,0,2.53
10111,Courteron,0,0,0,1.91
10112,Coussegrey,5,0,0,2.27
10113,Couvignon,0,0,0,2.02
10114,Crancey,45,0,0,2.19
10115,Creney-près-Troyes,80,1.2,0,2.28
10116,Crésantignes,0,0,0,2.59
10117,Crespy-le-Neuf,0,7.7,0,2.27
10118,Les Croûtes,0,0,0,2.07
10119,Cunfin,0,0,0,1.85
10120,Cussangy,11,0,0,2.38
10121,Dampierre,5,0,0,2.28
10122,Davrey,25,0,0,2.25
10123,Dienville,30,0,0,2.17
10124,Dierrey-Saint-Julien,5,0,0,2.44
10125,Dierrey-Saint-Pierre,10,0,0,2.62
10126,Dolancourt,5,0,0,2.29
10127,Dommartin-le-Coq,0,0,0,2.36
10128,Donnement,5,0,0,1.97
10129,Dosches,15,0,0,2.6
10130,Dosnon,5,0,0,2.52
10131,Droupt-Saint-Basle,5,0,0,2.52
10132,Droupt-Sainte-Marie,10,0,0,2.23
10133,Eaux-Puiseaux,5,0,0,2.32
10134,Échemines,0,0,0,2.41
10135,Éclance,0,0,0,2.1
10136,Éguilly-sous-Bois,15,0,0,1.89
10137,Engente,0,0,0,2.12
10138,Épagne,5,0,0,2.39
10139,Épothémont,16,0,0,2.11
10140,Ervy-le-Châtel,70,2.1,0,2.06
10141,Essoyes,45,3,0,2.14
10142,Estissac,91,1.9,1,2.22
10143,Étourvy,0,0,0,2.15
10144,Étrelles-sur-Aube,0,0,0,2.33
10145,Faux-Villecerf,0,0,0,2.27
10146,Fay-lès-Marcilly,0,0,0,2.42
10147,Fays-la-Chapelle,5,0,0,2.27
10148,Ferreux-Quincey,5,3.7,0,2.55
10149,Feuges,15,0,0,2.66
10150,Fontaine,10,0,0,2.02
10151,Fontaine-les-Grès,40,0,0,2.06
10153,Fontaine-Mâcon,40,0,0,2.55
10154,Fontenay-de-Bossery,0,14.3,0,2.09
10155,Fontette,10,0,0,2.25
10156,Fontvannes,40,0,0,2.59
10157,La Fosse-Corduan,10,0,0,2.25
10158,Fouchères,0,0,0,2.61
10159,Fralignes,5,0,0,2.35
10160,Fravaux,0,0,0,2
10161,Fresnay,0,0,0,2.23
10162,Fresnoy-le-Château,30,0,0,2.52
10163,Fuligny,0,0,0,1.96
10164,Gélannes,30,1.6,0,2.35
10165,Géraudot,30,0,0,2.28
10166,Les Grandes-Chapelles,10,0,0,2.36
10167,Grandville,5,0,0,2.49
10168,Les Granges,0,0,0,2.08
10169,Gumery,5,5.3,0,2.28
10170,Gyé-sur-Seine,25,2.2,0,2.19
10171,Hampigny,20,4.1,0,2.17
10172,Herbisse,0,6.2,0,2.07
10173,Isle-Aumont,10,0,0,2.2
10174,Isle-Aubigny,5,0,0,2.25
10175,Jasseines,15,0,0,2.34
10176,Jaucourt,10,0,0,2.35
10177,Javernant,0,0,0,2.14
10178,Jessains,0,0,0,2.42
10179,Jeugny,15,0,0,2.57
10180,Joncreuil,0,0,0,2.13
10181,Jully-sur-Sarce,10,0,0,1.92
10182,Juvancourt,10,0,0,1.94
10183,Juvanzé,0,0,0,2
10184,Juzanvigny,10,0,0,2.21
10185,Lagesse,0,5.9,0,2.39
10186,Laines-aux-Bois,27,2,0,2.34
10187,Landreville,10,0,0,2.03
10188,Lantages,5,0,0,2.02
10189,Lassicourt,0,0,0,2.11
10190,Laubressel,11,0,0,2.64
10191,Lavau,20,0,0,2.47
10192,Lentilles,5,0,0,2.19
10193,Lesmont,5,0,0,2.31
10194,Lévigny,5,0,0,2.11
10195,Lhuître,10,0,0,2.47
10196,Lignières,9,4.4,0,1.91
10197,Lignol-le-Château,11,0,0,2.27
10198,Lirey,5,0,0,2.26
10199,Loches-sur-Ource,10,0,0,2.09
10200,La Loge-aux-Chèvres,5,0,0,2.16
10201,La Loge-Pomblin,0,0,0,2.62
10202,Les Loges-Margueron,5,0,0,2.03
10203,Longchamp-sur-Aujon,0,0,0,2.08
10204,Longeville-sur-Mogne,16,8.3,0,2.47
10205,Longpré-le-Sec,0,0,0,2.24
10206,Longsols,0,0,0,2.1
10207,Longueville-sur-Aube,5,8.3,0,2.13
10208,La Louptière-Thénard,10,0,0,2.44
10209,Lusigny-sur-Barse,50,1.8,1,2.47
10210,Luyères,15,2.6,0,2.41
10211,Macey,20,0,0,2.65
10212,Machy,5,0,0,2.46
10213,Magnant,5,0,0,2.15
10214,Magnicourt,0,0,0,2.05
10215,Magny-Fouchard,0,0,0,2.52
10216,Mailly-le-Camp,44,1.7,0,2.1
10217,Maison-des-Champs,0,0,0,1.94
10218,Maisons-lès-Chaource,10,0,0,2.13
10219,Maisons-lès-Soulaines,0,0,0,2.54
10220,Maizières-la-Grande-Paroisse,35,0.7,0,2.18
10221,Maizières-lès-Brienne,5,5.9,0,2
10222,Maraye-en-Othe,5,0,0,2.2
10223,Marcilly-le-Hayer,20,0,0,2.42
10224,Marigny-le-Châtel,100,1.9,1,2.26
10225,Marnay-sur-Seine,10,0,0,1.86
10226,Marolles-lès-Bailly,5,0,0,2.49
10227,Marolles-sous-Lignières,10,0,0,2.07
10228,Mathaux,20,0,0,2.26
10229,Maupas,10,0,0,2.5
10230,Mergey,15,0,0,2.52
10231,Le Mériot,20,2,0,2.54
10232,Merrey-sur-Arce,15,0,0,2.16
10233,Méry-sur-Seine,34,0.8,0,2.17
10234,Mesgrigny,0,0,0,2.47
10235,Mesnil-la-Comtesse,0,0,0,2.32
10236,Mesnil-Lettre,0,0,0,2.59
10237,Mesnil-Saint-Loup,20,2.1,0,2.45
10238,Mesnil-Saint-Père,5,0,0,2.37
10239,Mesnil-Sellières,30,0,0,2.5
10240,Messon,16,0,0,2.51
10241,Metz-Robert,0,0,0,2.4
10242,Meurville,5,0,0,2.19
10243,Molins-sur-Aube,10,0,0,2.3
10245,Montaulin,25,3,0,2.45
10246,Montceaux-lès-Vaudes,10,0,0,2.43
10247,Montfey,5,0,0,2.07
10248,Montgueux,15,0,0,2.27
10249,Montiéramey,10,0,0,2.35
10250,Montier-en-l'Isle,10,0,0,2.33
10251,Montigny-les-Monts,0,0,0,2.47
10252,Montmartin-le-Haut,0,0,0,2.14
10253,Montmorency-Beaufort,5,9.1,0,2.55
10254,Montpothier,10,0,0,2.36
10255,Montreuil-sur-Barse,0,0,0,2.35
10256,Montsuzain,30,3.2,0,2.48
10257,Morembert,0,0,0,2.14
10258,Morvilliers,15,3.7,0,2.13
10259,La Motte-Tilly,10,0,0,2.29
10260,Moussey,20,2,0,2.58
10261,Mussy-sur-Seine,55,2.2,0,2.07
10262,Neuville-sur-Seine,26,2.9,0,2.23
10263,Neuville-sur-Vanne,5,0,0,2.51
10264,Noé-les-Mallets,0,0,0,2.19
10265,Les Noës-près-Troyes,245,5.3,0,2.03
10266,Nogent-en-Othe,10,0,0,2.19
10267,Nogent-sur-Aube,5,0,0,2.12
10268,Nogent-sur-Seine,345,3.1,0,2.15
10269,Nozay,0,0,0,2.37
10270,Onjon,10,0,0,2.31
10271,Origny-le-Sec,25,1.7,0,2.2
10272,Ormes,0,0,0,2.23
10273,Ortillon,5,0,0,2
10274,Orvilliers-Saint-Julien,10,0,0,2.37
10275,Ossey-les-Trois-Maisons,25,0,0,2.42
10276,Paisy-Cosdon,20,0,0,2.21
10278,Pargues,0,0,0,2.06
10279,Pars-lès-Chavanges,0,0,0,1.88
10280,Pars-lès-Romilly,10,0,0,2.27
10281,Le Pavillon-Sainte-Julie,5,4.4,0,2.56
10282,Payns,45,1.9,0,2.56
10283,Pel-et-Der,0,0,0,2.08
10284,Périgny-la-Rose,15,0,0,2.39
10285,Perthes-lès-Brienne,0,0,0,2.09
10286,Petit-Mesnil,5,0,0,2.12
10287,Piney,86,0.9,0,2.4
10288,Plaines-Saint-Lange,15,0,0,1.96
10289,Plancy-l'Abbaye,45,1.1,0,2.15
10290,Planty,0,0,0,2.37
10291,Plessis-Barbuise,5,0,0,2.4
10293,Poivres,0,0,0,2.37
10294,Poligny,5,20,0,2.56
10295,Polisot,15,0,0,2.2
10296,Polisy,10,6.3,0,2.3
10297,Pont-Sainte-Marie,265,3.3,0,2.27
10298,Pont-sur-Seine,35,0,0,2.42
10299,Pouan-les-Vallées,10,2,0,2.34
10300,Pougy,5,0,0,2.39
10301,Pouy-sur-Vannes,20,20,0,2.28
10302,Praslin,0,14.3,0,2.74
10303,Précy-Notre-Dame,0,0,0,2.34
10304,Précy-Saint-Martin,10,0,0,2.09
10305,Prémierfait,5,0,0,2.31
10306,Proverville,0,0,0,1.96
10307,Prugny,10,0,0,2.43
10308,Prunay-Belleville,15,0,0,2.35
10309,Prusy,10,0,0,2.24
10310,Puits-et-Nuisement,5,0,0,2.51
10312,Racines,15,7.1,0,2.35
10313,Radonvilliers,20,0,0,2.38
10314,Ramerupt,10,0,0,2.15
10315,Rances,0,0,0,2.37
10316,Rhèges,15,0,0,2.39
10317,Les Riceys,25,0,0,2.04
10318,Rigny-la-Nonneuse,0,0,0,2.33
10319,Rigny-le-Ferron,0,0,0,2.1
10320,Rilly-Sainte-Syre,5,4.6,0,2.24
10321,La Rivière-de-Corps,133,0.4,0,2.34
10323,Romilly-sur-Seine,792,4,0,2.1
10324,Roncenay,0,0,0,2.37
10325,Rosières-près-Troyes,117,1.7,0,2.11
10326,Rosnay-l'Hôpital,9,0,0,2.13
10327,La Rothière,0,0,0,2.15
10328,Rouilly-Sacey,30,0,0,2.34
10329,Rouilly-Saint-Loup,26,2.4,0,2.22
10330,Rouvres-les-Vignes,0,0,0,2.2
10331,Rumilly-lès-Vaudes,15,2.2,0,2.37
10332,Ruvigny,10,0,0,2.6
10333,Saint-André-les-Vergers,730,4,0,2.05
10334,Saint-Aubin,30,0,0,2.43
10335,Saint-Benoist-sur-Vanne,15,4.8,0,2.22
10336,Saint-Benoît-sur-Seine,5,0,0,2.4
10337,Saint-Christophe-Dodinicourt,0,0,0,1.94
10338,Saint-Étienne-sous-Barbuise,10,0,0,2.34
10339,Saint-Flavy,0,0,0,2.49
10340,Saint-Germain,60,1.1,0,2.41
10341,Saint-Hilaire-sous-Romilly,10,3.2,0,2.41
10342,Saint-Jean-de-Bonneval,0,0,0,2.4
10343,Saint-Julien-les-Villas,289,1.7,0,2.07
10344,Saint-Léger-près-Troyes,30,0,0,2.48
10345,Saint-Léger-sous-Brienne,15,0,0,2.15
10346,Saint-Léger-sous-Margerie,0,0,0,2.22
10347,Saint-Loup-de-Buffigny,10,0,0,2.28
10348,Saint-Lupien,5,0,0,2.43
10349,Saint-Lyé,80,0.8,1,2.35
10350,Saint-Mards-en-Othe,15,0,0,2.36
10351,Saint-Martin-de-Bossenay,5,3,0,2.29
10352,Sainte-Maure,73,0,0,2.29
10353,Saint-Mesmin,30,2.8,0,2.42
10354,Saint-Nabord-sur-Aube,5,0,0,2.45
10355,Saint-Nicolas-la-Chapelle,0,0,0,2.06
10356,Saint-Oulph,10,0,0,2.62
10357,Saint-Parres-aux-Tertres,132,0.4,0,2.25
10358,Saint-Parres-lès-Vaudes,44,2.2,0,2.09
10359,Saint-Phal,30,2.2,0,2.33
10360,Saint-Pouange,20,0,0,2.43
10361,Saint-Remy-sous-Barbuise,5,0,0,2.69
10362,Sainte-Savine,590,2.9,0,1.88
10363,Saint-Thibault,5,0,0,2.37
10364,Saint-Usage,0,0,0,1.92
10365,Salon,0,0,0,2.12
10366,Saulcy,0,0,0,2.13
10367,La Saulsotte,35,1.9,0,2.54
10368,Savières,25,1.2,0,2.41
10369,Semoine,5,0,0,2.35
10370,Soligny-les-Étangs,10,5,0,2.36
10371,Sommeval,5,0,0,2.47
10372,Soulaines-Dhuys,25,0,1,2.49
10373,Souligny,34,0,0,2.17
10374,Spoy,26,0,0,2.07
10375,Thennelières,15,0,0,2.37
10376,Thieffrain,0,0,0,2.17
10377,Thil,10,0,0,2.28
10378,Thors,0,0,0,2.23
10379,Torcy-le-Grand,26,0,0,2.35
10380,Torcy-le-Petit,0,0,0,2.38
10381,Torvilliers,36,4,0,2.49
10382,Traînel,25,2.2,0,2.23
10383,Trancault,0,6.7,0,2.41
10384,Trannes,0,0,0,2.43
10386,Trouans,14,0,0,2.39
10387,Troyes,4114,5.6,0,1.82
10388,Turgy,0,0,0,1.95
10389,Unienville,0,0,0,2.04
10390,Urville,5,0,0,2.1
10391,Vailly,10,0,0,2.38
10392,Vallant-Saint-Georges,20,0,0,2.35
10393,Vallentigny,14,0,0,2.31
10394,Vallières,5,7.1,0,2.36
10395,Vanlay,15,0,0,2.24
10396,Vauchassis,10,0,0,2.26
10397,Vauchonvilliers,0,0,0,2.51
10398,Vaucogne,5,0,0,2.31
10399,Vaudes,35,0,0,2.41
10400,Vaupoisson,0,0,0,1.97
10401,Vendeuvre-sur-Barse,105,2,1,2.17
10402,La Vendue-Mignot,5,0,0,2.33
10403,Vernonvilliers,5,0,0,2.23
10404,Verpillières-sur-Ource,0,0,0,1.98
10405,Verricourt,10,0,0,2.15
10406,Verrières,65,0.6,0,2.42
10408,Viâpres-le-Petit,0,0,0,2.55
10409,Villacerf,20,2.3,0,2.58
10410,Villadin,5,0,0,1.95
10411,La Ville-aux-Bois,0,0,0,2.5
10412,Villechétif,0,0,0,2.37
10414,Villeloup,10,0,0,2.31
10416,Villemereuil,5,0,0,2.41
10417,Villemoiron-en-Othe,5,0,0,2.09
10418,Villemorien,5,0,0,2.54
10419,Villemoyenne,36,1.7,0,2.44
10420,Villenauxe-la-Grande,90,2.4,1,2.17
10421,La Villeneuve-au-Châtelot,5,0,0,2.47
10422,Villeneuve-au-Chemin,0,0,0,2.3
10423,La Villeneuve-au-Chêne,0,0,0,2.3
10424,Villeret,10,0,0,2.17
10425,Villery,5,0,0,2.21
10426,Ville-sous-la-Ferté,41,1.3,0,2.19
10427,Ville-sur-Arce,10,0,0,1.9
10428,Ville-sur-Terre,0,0,0,1.94
10429,Villette-sur-Aube,14,4.9,0,2.47
10430,Villiers-Herbisse,5,14.3,0,2.33
10431,Villiers-le-Bois,5,10,0,2.06
10432,Villiers-sous-Praslin,0,0,0,2.22
10433,Villy-en-Trodes,5,4.5,0,2.32
10434,Villy-le-Bois,0,0,0,2.59
10435,Villy-le-Maréchal,0,0,0,2.45
10436,Vinets,5,0,0,2.22
10437,Virey-sous-Bar,10,0,0,2.22
10438,Vitry-le-Croisé,5,0,0,1.9
10439,Viviers-sur-Artaut,5,0,0,2.29
10440,Voigny,5,0,0,1.9
10441,Vosnon,5,0,0,2.17
10442,Voué,35,5.5,0,2.61
10443,Vougrey,10,0,0,2.26
10444,Vulaines,0,0,0,2.29
10445,Yèvres-le-Petit,10,0,0,2.2
11001,Aigues-Vives,26,0,0,2.17
11002,Airoux,0,0,0,2.58
11003,Ajac,0,0,0,1.86
11004,Alaigne,25,3.2,0,1.94
11005,Alairac,81,3.9,0,2.38
11006,Albas,0,0,0,1.8
11007,Albières,5,0,0,1.86
11008,Alet-les-Bains,10,2.4,0,1.82
11009,Alzonne,104,0.8,0,2.22
11010,Antugnac,8,0,0,1.97
11011,Aragon,15,0,0,2.09
11012,Argeliers,88,1.2,0,2.4
11013,Argens-Minervois,10,2.9,0,1.91
11014,Armissan,60,2.3,0,2.3
11015,Arques,20,4.2,0,2.06
11016,Arquettes-en-Val,0,0,0,1.86
11017,Artigues,0,0,0,1.74
11018,Arzens,65,0.9,0,2.18
11019,Aunat,5,0,1,1.82
11020,Auriac,0,0,0,1.94
11021,Axat,10,1.7,0,1.97
11022,Azille,55,0,0,2.1
11023,Badens,30,3.2,0,2.28
11024,Bages,36,4.1,0,2.13
11025,Bagnoles,25,3.8,0,2.28
11026,Baraigne,5,0,0,2.39
11027,Barbaira,35,0,0,2.34
11028,Belcaire,5,0,0,1.88
11029,Belcastel-et-Buc,0,0,0,1.97
11030,Belflou,5,0,0,2.43
11031,Belfort-sur-Rebenty,0,0,0,1.53
11032,Bellegarde-du-Razès,10,4.7,0,2.35
11033,Belpech,39,0,0,2.1
11034,Belvèze-du-Razès,40,2.3,0,1.98
11035,Belvianes-et-Cavirac,9,0,0,1.73
11036,Belvis,0,0,0,1.66
11037,Berriac,79,11.9,0,2.13
11038,Bessède-de-Sault,10,0,0,1.74
11039,La Bezole,0,0,0,1.96
11040,Bizanet,51,1.5,0,2.35
11041,Bize-Minervois,110,1.7,0,2.08
11042,Blomac,5,0,0,2.22
11043,Bouilhonnac,5,0,0,2.36
11044,Bouisse,5,0,0,1.88
11045,Bouriège,0,0,0,2.17
11046,Bourigeole,0,0,0,2.29
11047,Le Bousquet,0,0,0,1.55
11048,Boutenac,15,1.5,0,2.23
11049,Bram,129,1,1,2.15
11051,Brézilhac,10,0,0,2.68
11052,Brousses-et-Villaret,5,0,0,2.14
11053,Brugairolles,15,0,0,2.24
11054,Les Brunels,5,0,0,2.07
11055,Bugarach,25,11.5,0,1.9
11056,Cabrespine,19,0,0,1.86
11057,Cahuzac,0,0,0,2
11058,Cailhau,5,0,0,2.13
11059,Cailhavel,0,0,0,2.31
11060,Cailla,5,0,0,1.96
11061,Cambieure,20,0,0,2.42
11062,Campagna-de-Sault,0,0,0,1.36
11063,Campagne-sur-Aude,35,3.3,0,2.01
11064,Camplong-d'Aude,15,0,0,2.21
11065,Camps-sur-l'Agly,5,16.7,0,1.67
11066,Camurac,0,0,0,1.73
11067,Canet,91,2.6,0,2.33
11068,Capendu,65,3,1,2.07
11069,Carcassonne,2812,3.1,0,1.95
11070,Carlipa,5,0,0,2.19
11071,Cascastel-des-Corbières,5,10,0,2.15
11072,La Cassaigne,10,0,0,2.32
11073,Cassaignes,0,0,0,1.76
11074,Les Cassés,26,0,0,2.59
11075,Castans,5,6.3,0,1.74
11076,Castelnaudary,662,3.5,0,1.95
11077,Castelnau-d'Aude,10,7.1,0,2.25
11078,Castelreng,5,0,0,2.18
11079,Caudebronde,0,0,0,2.34
11080,Val de Lambronne,15,0,0,2.05
11081,Caunes-Minervois,142,0.7,0,2.02
11082,Caunette-sur-Lauquet,0,0,0,2.5
