Code,LIBCOM,nbEntreprises,RP,nonDiplomes,MFS
70402,Oyrières,25,157,0,0
70403,Palante,9,93,0,0
70404,Passavant-la-Rochère,33,309,16.7,0
70405,Pennesières,12,85,0,0
70406,Percey-le-Grand,5,42,0,0
70407,Perrouse,15,120,8.3,0
70408,Pesmes,89,525,8.3,0
70409,Pierrecourt,6,54,0,0
70410,Pin,33,277,16.8,0
70411,La Pisseure,1,14,0,0
70412,Plainemont,0,26,0,0
70413,Plancher-Bas,92,815,12.7,0
70414,Plancher-les-Mines,36,446,12.5,0
70415,Polaincourt-et-Clairefontaine,23,295,12.4,0
70416,Pomoy,12,93,0,0
70417,Pontcey,18,137,0,0
70418,La Romaine,12,203,25,0
70419,Pont-du-Bois,6,49,0,0
70420,Pont-sur-l'Ognon,3,25,50,0
70421,Port-sur-Saône,151,1380,13,0
70422,Poyans,11,63,0,0
70423,Preigney,7,61,0,0
70425,La Proiselière-et-Langle,5,65,0,0
70426,Provenchère,14,110,0,0
70427,Purgerot,6,167,14.3,0
70428,Pusey,121,600,17.5,0
70429,Pusy-et-Épenoux,6,235,17.6,0
70430,La Quarte,8,30,0,0
70431,Quenoche,10,97,0,0
70432,Quers,22,145,7.7,1
70433,Quincey,45,596,6.7,0
70435,Raddon-et-Chapendu,49,401,0,0
70436,Raincourt,7,52,75,0
70437,Ranzevelle,1,9,N/A,0
70438,Ray-sur-Saône,13,92,0,0
70439,Raze,16,142,20,0
70440,Recologne,4,20,0,0
70441,Recologne-lès-Rioz,5,104,0,0
70442,Renaucourt,3,51,50,0
70443,La Grande-Résie,1,37,0,0
70444,La Résie-Saint-Martin,10,62,28.6,0
70445,Rignovelle,11,49,0,0
70446,Rigny,22,282,13,0
70447,Rioz,201,948,7,1
70448,Roche-et-Raucourt,13,66,0,0
70449,Roche-sur-Linotte-et-Sorans-les-Cordiers,14,30,0,0
70450,La Rochelle,4,16,N/A,0
70451,Ronchamp,182,1197,28.1,0
70452,Rosey,6,103,0,0
70453,La Rosière,6,36,0,0
70454,Rosières-sur-Mance,1,24,N/A,0
70455,Roye,83,653,22.9,0
70456,Ruhans,12,60,20,0
70457,Rupt-sur-Saône,6,59,0,0
70459,Saint-Barthélemy,48,480,14.5,0
70460,Saint-Bresson,28,209,5.4,0
70461,Saint-Broing,3,56,0,0
70462,Saint-Ferjeux,1,34,33.3,0
70463,Saint-Gand,5,55,20,0
70464,Saint-Germain,80,611,11.4,0
70466,Saint-Loup-Nantouard,3,54,0,0
70467,Saint-Loup-sur-Semouse,178,1375,26.3,0
70468,Saint-Marcel,1,40,0,0
70469,Sainte-Marie-en-Chanois,18,100,25,0
70470,Sainte-Marie-en-Chaux,17,63,16.7,0
70471,Sainte-Reine,0,11,0,0
70472,Saint-Rémy-en-Comté,6,135,25,0
70473,Saint-Sauveur,106,829,11,0
70474,Saint-Sulpice,3,56,0,0
70476,Saponcourt,5,31,0,0
70477,Saulnot,47,329,19,1
70478,Saulx,73,351,29,0
70479,Sauvigney-lès-Gray,6,45,0,0
70480,Sauvigney-lès-Pesmes,6,63,0,0
70481,Savoyeux,9,107,22.2,0
70482,Scey-sur-Saône-et-Saint-Albin,78,705,10.4,0
70483,Scye,10,61,0,0
70484,Secenans,3,71,0,0
70485,Selles,16,105,0,0
70486,Semmadon,6,49,25,0
70487,Senargent-Mignafans,7,132,0,0
70488,Senoncourt,6,85,0,0
70489,Servance-Miellin,40,420,15.8,0
70490,Servigney,4,47,N/A,0
70491,Seveux-Motey,27,224,0,0
70492,Soing-Cubry-Charentenay,35,251,9.5,0
70493,Sorans-lès-Breurey,12,172,6.6,0
70494,Sornay,12,136,12.5,0
70496,Tartécourt,0,14,0,0
70498,Ternuay-Melay-et-Saint-Hilaire,35,217,14.3,0
70499,Theuley,7,48,N/A,0
70500,Thieffrans,7,79,12.5,0
70501,Thiénans,7,36,N/A,0
70502,Tincey-et-Pontrebeau,4,40,0,0
70503,Traitiéfontaine,11,68,33.3,0
70504,Traves,13,164,28.6,0
70505,Le Tremblois,14,67,0,0
70506,Trémoins,8,159,16.8,0
70507,Trésilley,11,103,9.1,0
70509,Tromarey,3,46,33.3,0
70510,Vadans,6,60,25,0
70511,Vaite,6,93,0,0
70512,La Vaivre,3,101,0,0
70513,Vaivre-et-Montoille,103,1088,9.5,0
70514,Valay,30,269,13,0
70515,Le Val-de-Gouhenans,6,36,0,0
70516,Vallerois-le-Bois,10,113,20,0
70517,Vallerois-Lorioz,23,155,0,0
70518,Le Val-Saint-Éloi,5,45,0,0
70519,Vandelans,6,48,0,0
70520,Vanne,5,52,0,0
70521,Vantoux-et-Longevelle,7,80,40,0
70522,Varogne,12,71,0,0
70523,Vars,9,82,11.1,0
70524,Vauchoux,5,53,12.5,0
70525,Vauconcourt-Nervezain,17,99,9.1,0
70526,Vauvillers,45,309,6.9,0
70527,Vaux-le-Moncelot,2,33,33.3,0
70528,Velesmes-Échevanne,21,208,13.6,0
70529,Velet,12,172,0,0
70530,Vellechevreux-et-Courbenans,9,67,0,0
70531,Velleclaire,4,40,33.3,0
70532,Vellefaux,21,222,9.1,0
70533,Vellefrey-et-Vellefrange,6,47,0,0
70534,Vellefrie,3,47,0,0
70535,Velleguindry-et-Levrecey,2,63,0,0
70536,Velle-le-Châtel,8,58,0,0
70537,Velleminfroy,9,122,0,0
70538,Vellemoz,4,37,0,0
70539,Vellexon-Queutrey-et-Vaudey,21,205,16.7,0
70540,Velloreille-lès-Choye,2,30,0,0
70541,Velorcey,4,81,0,0
70542,Venère,6,76,20,0
70544,La Vergenne,9,46,N/A,0
70545,Venisey,9,63,16.7,0
70546,Vereux,8,107,0,0
70547,Verlans,7,65,0,0
70548,Vernois-sur-Mance,5,80,0,0
70549,La Vernotte,1,33,50,0
70550,Vesoul,1402,8226,21.9,0
70552,Villafans,7,87,0,0
70553,Villargent,3,50,0,0
70554,Villars-le-Pautel,4,91,0,0
70555,La Villedieu-en-Fontenette,9,71,25,0
70557,Villefrancon,3,54,14.3,0
70558,La Villeneuve-Bellenoye-et-la-Maize,1,63,0,0
70559,Villeparois,10,83,0,0
70560,Villers-Bouton,7,63,0,0
70561,Villersexel,119,617,25.1,0
70562,Villers-la-Ville,7,65,10,0
70563,Villers-le-Sec,19,233,9.1,0
70564,Villers-lès-Luxeuil,11,140,44.4,0
70565,Villers-Pater,2,19,N/A,0
70566,Villers-sur-Port,10,87,11.1,0
70567,Villers-sur-Saulnot,4,59,19.6,0
70568,Villers-Vaudey,3,28,N/A,0
70569,Vilory,2,28,0,0
70571,Visoncourt,1,15,0,0
70572,Vitrey-sur-Mance,23,151,0,0
70573,La Voivre,8,60,0,0
70574,Volon,0,31,0,0
70575,Voray-sur-l'Ognon,80,363,0,0
70576,Vougécourt,4,69,0,0
70577,Vouhenans,20,168,0,0
70578,Vregille,9,76,0,0
70579,Vyans-le-Val,13,191,0,0
70580,Vy-le-Ferroux,7,71,40,0
70581,Vy-lès-Lure,26,291,11.1,0
70582,Vy-lès-Rupt,5,40,0,0
70583,Vy-lès-Filain,5,47,0,0
71001,L'Abergement-de-Cuisery,28,335,9.5,0
71002,L'Abergement-Sainte-Colombe,45,476,26.2,0
71003,Allerey-sur-Saône,38,334,10.7,0
71004,Allériot,62,459,17.8,0
71005,Aluze,10,108,40,0
71006,Amanzé,9,84,0,0
71007,Ameugny,10,65,100,0
71008,Anglure-sous-Dun,7,64,12.5,0
71009,Anost,46,388,10,0
71010,Antully,38,364,6.9,0
71011,Anzy-le-Duc,21,197,10,0
71012,Artaix,20,153,0,0
71013,Authumes,17,130,0,0
71014,Autun,942,6700,24.9,1
71015,Auxy,32,399,7.5,0
71016,Azé,73,472,10.6,0
71017,Ballore,4,43,0,0
71018,Bantanges,27,241,25,0
71019,Barizey,14,65,0,0
71020,Barnay,4,44,N/A,0
71021,Baron,21,116,14.3,0
71022,Baudemont,33,286,13,1
71023,Baudrières,53,398,13.3,0
71024,Baugy,31,222,15.8,0
71025,Beaubery,30,165,0,0
71026,Beaumont-sur-Grosne,12,144,22.2,0
71027,Beaurepaire-en-Bresse,57,307,12.8,0
71028,Beauvernois,10,50,0,0
71029,Bellevesvre,26,152,0,0
71030,Bergesserin,9,71,10,0
71031,Berzé-le-Châtel,5,30,50,0
71032,Berzé-la-Ville,37,292,12.5,0
71033,Bey,50,346,20,0
71034,Bissey-sous-Cruchaud,21,149,29.1,0
71035,Bissy-la-Mâconnaise,10,94,0,0
71036,Bissy-sous-Uxelles,1,38,20,0
71037,Bissy-sur-Fley,5,42,0,0
71038,Les Bizots,31,192,0,0
71039,Blanot,17,88,12.5,0
71040,Blanzy,230,2789,18.5,0
71041,Bois-Sainte-Marie,5,52,0,0
71042,Bonnay,18,114,0,0
71043,Les Bordes,4,43,0,0
71044,Bosjean,24,148,0,0
71045,Bouhans,5,77,0,0
71046,La Boulaye,8,38,0,0
71047,Bourbon-Lancy,283,2324,15.3,0
71048,Bourg-le-Comte,9,81,0,0
71050,Bourgvilain,22,129,0,0
71051,Bouzeron,7,62,33.3,0
71052,Boyer,46,308,6.7,0
71054,Bragny-sur-Saône,26,296,11.1,0
71056,Branges,143,1111,21,0
71057,Bray,16,58,0,0
71058,Bresse-sur-Grosne,10,80,20,0
71059,Le Breuil,127,1544,21.7,0
71060,Briant,15,106,0,0
71061,Brienne,20,199,6.3,0
71062,Brion,20,142,14.3,0
71063,Broye,31,347,0,0
71064,Bruailles,60,458,22.2,0
71065,Buffières,24,130,0,0
71066,Burgy,9,51,0,0
71067,Burnand,10,62,0,0
71068,Burzy,4,28,0,0
71069,Bussières,26,255,7.1,0
71070,Buxy,180,952,14.3,0
71071,Céron,10,123,0,0
71072,Cersot,14,55,0,0
71073,Chagny,357,2542,18.1,0
71074,Chaintré,61,235,16.7,0
71075,Chalmoux,30,301,3.8,0
71076,Chalon-sur-Saône,3180,24206,21.4,0
71077,Chambilly,29,238,27.3,0
71078,Chamilly,14,64,0,0
71079,Champagnat,16,212,0,0
71080,Champagny-sous-Uxelles,4,43,66.7,0
71081,Champforgeuil,162,1067,16.1,0
71082,Champlecy,10,96,0,0
71084,Chânes,37,245,15.1,0
71085,Change,17,105,0,0
71086,Changy,31,200,13.3,0
71087,Chapaize,12,85,0,0
71088,La Chapelle-au-Mans,7,105,0,0
71089,La Chapelle-de-Bragny,16,115,0,0
71090,La Chapelle-de-Guinchay,248,1552,17.8,1
71091,La Chapelle-du-Mont-de-France,10,83,33.3,0
71092,La Chapelle-Naude,17,224,0,0
71093,La Chapelle-Saint-Sauveur,45,310,24.3,0
71094,La Chapelle-sous-Brancion,3,72,0,0
71095,La Chapelle-sous-Dun,23,199,0,0
71096,La Chapelle-sous-Uchon,15,103,25,0
71097,La Chapelle-Thècle,30,235,7.7,0
71098,Charbonnat,13,114,0,0
71099,Charbonnières,20,143,9.7,0
71100,Chardonnay,15,92,0,0
71101,Charette-Varennes,22,199,21.2,0
71102,La Charmée,34,283,0,0
71103,Charmoy,11,114,12.5,0
71104,Charnay-lès-Chalon,10,92,20,0
71105,Charnay-lès-Mâcon,647,3750,9.8,0
71106,Charolles,263,1396,9.9,1
71107,Charrecey,12,134,11.1,0
71108,Chasselas,15,70,N/A,0
71109,Chassey-le-Camp,24,141,0,0
71110,Chassigny-sous-Dun,20,252,0,0
71111,Chassy,9,146,0,0
71112,Château,22,110,0,0
71113,Châteauneuf,15,50,N/A,0
71115,Châtel-Moron,6,36,0,0
71116,Châtenay,6,77,42.9,0
71117,Châtenoy-en-Bresse,85,463,13.3,0
71118,Châtenoy-le-Royal,349,2672,14.5,0
71119,Chaudenay,49,434,13.8,0
71120,Chauffailles,307,1872,20.8,1
71121,La Chaux,22,138,27.3,0
71122,Cheilly-lès-Maranges,34,234,0,0
71123,Chenay-le-Châtel,26,172,44.4,0
71124,Chenôves,15,99,28.6,0
71125,Chérizet,5,14,N/A,0
71126,Chevagny-les-Chevrières,34,240,7.6,0
71127,Chevagny-sur-Guye,13,37,0,0
71128,Chiddes,11,43,0,0
71129,Chissey-en-Morvan,25,146,0,0
71130,Chissey-lès-Mâcon,17,118,0,0
71131,Ciel,33,301,8.6,0
71132,Ciry-le-Noble,70,1034,15.9,0
71133,La Clayette,160,888,10.8,0
71134,Navour-sur-Grosne,40,267,0,0
71135,Clessé,56,347,6,0
71136,Clessy,12,128,0,0
71137,Cluny,452,2349,7.2,1
71139,Collonge-en-Charollais,5,65,0,0
71140,Collonge-la-Madeleine,1,21,N/A,0
71141,Colombier-en-Brionnais,11,135,0,0
71142,La Comelle,16,98,0,0
71143,Condal,28,203,25,0
71144,Cordesse,7,78,20,0
71145,Cormatin,60,290,0,0
71146,Cortambert,12,107,0,0
71147,Cortevaix,19,122,0,0
71148,Coublanc,47,358,0,0
71149,Couches,86,585,9.4,0
71150,Crêches-sur-Saône,254,1397,15.3,0
71151,Créot,2,32,0,0
71152,Cressy-sur-Somme,13,88,0,0
71153,Le Creusot,1064,11086,19.5,1
71154,Crissey,221,976,12,0
71155,Cronat,35,240,0,0
71156,Cruzille,16,119,0,0
71157,Cuiseaux,97,826,22,0
71158,Cuisery,133,741,37,1
71159,Culles-les-Roches,10,88,0,0
71160,Curbigny,12,138,7.1,0
71161,Curdin,12,135,20,0
71162,Curgy,37,489,12.5,0
71163,Curtil-sous-Buffières,13,43,0,0
71164,Curtil-sous-Burnand,12,61,0,0
71165,Cussy-en-Morvan,51,208,49.9,0
71166,Cuzy,5,49,0,0
71167,Damerey,33,226,15.8,0
71168,Dampierre-en-Bresse,0,91,0,0
71169,Davayé,44,290,0,0
71170,Demigny,109,715,14.2,0
71171,Dennevy,13,138,21.3,0
71172,Dettey,6,42,0,0
71173,Devrouze,9,130,33.2,0
71174,Dezize-lès-Maranges,6,77,0,0
71175,Diconne,17,146,22.2,0
71176,Digoin,452,3833,18.8,0
71177,Dommartin-lès-Cuiseaux,48,353,23.5,0
71178,Dompierre-les-Ormes,61,421,18.7,0
71179,Dompierre-sous-Sanvignes,3,33,14.3,0
71181,Donzy-le-Pertuis,13,68,0,0
71182,Dracy-le-Fort,163,530,0,0
71183,Dracy-lès-Couches,6,78,0,0
71184,Dracy-Saint-Loup,22,258,11.1,0
71185,Dyo,24,149,0,0
71186,Écuelles,10,115,0,0
71187,Écuisses,80,684,16.4,0
71188,Épertully,6,29,N/A,0
71189,Épervans,89,680,16.7,0
71190,Épinac,150,1020,23.9,0
71191,Essertenne,26,207,0,0
71192,Étang-sur-Arroux,106,829,25.2,1
71193,Étrigny,37,210,13.3,0
71194,Farges-lès-Chalon,34,303,5.6,0
71195,Farges-lès-Mâcon,10,101,10,0
71196,Le Fay,24,302,16.7,0
71198,Flacey-en-Bresse,20,181,25.2,0
71199,Flagy,14,83,0,0
71200,Fleury-la-Montagne,31,296,18.2,0
71201,Fley,7,68,0,0
71202,Fontaines,140,880,3.9,0
71203,Fontenay,2,24,N/A,0
71204,Fragnes-La Loyère,126,571,6.2,0
71205,Frangy-en-Bresse,34,310,12.1,0
71206,La Frette,5,116,0,0
71207,Fretterans,8,133,8.3,0
71208,Frontenard,13,104,0,0
71209,Frontenaud,45,298,10.5,0
71210,Fuissé,33,165,11.1,0
71212,Génelard,86,676,25,0
71213,La Genête,30,254,20,0
71214,Genouilly,41,201,25,0
71215,Gergy,142,1099,8,0
71216,Germagny,14,85,14.3,0
71217,Germolles-sur-Grosne,10,59,0,0
71218,Gibles,50,282,14.3,0
71219,Gigny-sur-Saône,28,236,15.5,0
71220,Gilly-sur-Loire,22,218,16.7,0
71221,Givry,292,1689,6.5,0
71222,Gourdon,58,397,0,0
71223,La Grande-Verrière,26,272,13.3,0
71224,Grandvaux,8,41,0,0
71225,Granges,28,197,14.3,0
71226,Grevilly,1,18,0,0
71227,Grury,23,260,0,0
71228,Guerfand,7,80,0,0
71229,Les Guerreaux,8,102,0,0
71230,Gueugnon,366,3455,19.2,0
71231,La Guiche,34,232,10,0
71232,Hautefond,20,79,14.3,0
71233,L'Hôpital-le-Mercier,18,127,6.2,0
71234,Huilly-sur-Seille,7,144,14.3,0
71235,Hurigny,104,804,17.3,0
71236,Igé,66,379,8.8,0
71237,Igornay,25,239,18.8,0
71238,Iguerande,71,447,0,0
71239,Issy-l'Évêque,40,322,16.8,1
71240,Jalogny,22,166,0,0
71241,Jambles,18,212,0,0
71242,Joncy,49,235,44.5,0
71243,Joudes,12,178,10,0
71244,Jouvençon,18,196,16.7,0
71245,Jugy,8,132,0,0
71246,Juif,9,112,40,0
71247,Jully-lès-Buxy,15,141,9.1,0
71248,Lacrost,31,337,6.7,0
71249,Laives,59,438,16.3,0
71250,Laizé,44,439,4.3,0
71251,Laizy,28,264,0,0
71252,Lalheue,22,159,25,0
71253,Lans,30,370,17.4,0
71254,Lays-sur-le-Doubs,15,77,0,0
71255,Lesme,11,86,0,0
71256,Lessard-en-Bresse,31,225,0,0
71257,Lessard-le-National,25,261,23.1,0
71258,Leynes,38,230,8.3,0
71259,Ligny-en-Brionnais,21,155,0,0
71261,Loisy,40,278,33.4,0
71262,Longepierre,4,79,34.4,0
71263,Louhans,610,3298,24.1,0
71264,Lournand,24,158,0,0
71266,Lucenay-l'Évêque,33,152,0,0
71267,Lugny,77,405,6.7,0
71268,Lugny-lès-Charolles,15,142,0,0
71269,Lux,134,944,19.4,0
71270,Mâcon,2906,16599,21.3,0
71271,Mailly,6,74,0,0
71272,Malay,17,107,20,0
71273,Maltat,13,127,12.5,0
71274,Mancey,29,172,7.7,0
71275,Marcigny,161,915,13.2,1
71276,Marcilly-la-Gueurce,8,62,0,0
71277,Marcilly-lès-Buxy,50,263,8.3,0
71278,Marigny,4,64,0,0
71279,Le Rousset-Marizy,36,292,20,0
71280,Marly-sous-Issy,3,40,0,0
71281,Marly-sur-Arroux,5,147,0,0
71282,Marmagne,61,569,9.2,0
71283,Marnay,20,249,25,0
71284,Martailly-lès-Brancion,7,73,20,0
71285,Martigny-le-Comte,26,204,8.3,0
71286,Mary,15,110,N/A,0
71287,Massilly,21,164,66.7,0
71289,Matour,81,519,0,1
71290,Mazille,21,133,0,0
71291,Melay,37,412,6.3,1
71292,Mellecey,102,533,4.3,0
71293,Ménetreuil,16,183,18,0
71294,Mercurey,113,557,22.8,0
71295,Mervans,90,658,14.9,0
71296,Messey-sur-Grosne,37,301,32,0
71297,Mesvres,42,372,14.3,0
71299,Milly-Lamartine,18,140,0,0
71300,Le Miroir,23,255,33.5,0
71301,Mont,5,77,0,0
71302,Montagny-lès-Buxy,20,100,0,0
71303,Montagny-près-Louhans,32,214,17.4,0
71305,Montbellet,61,341,0,0
71306,Montceau-les-Mines,1093,9158,20.1,0
71307,Montceaux-l'Étoile,12,120,0,0
71308,Montceaux-Ragny,1,19,0,0
71309,Montcenis,95,927,5.6,0
71310,Montchanin,237,2370,17.8,0
71311,Montcony,11,120,12.5,0
71312,Montcoy,7,100,0,0
71313,Monthelon,10,147,0,0
71314,Montjay,11,102,0,0
71315,Mont-lès-Seurre,5,73,20,0
71316,Montmelard,23,155,0,0
71317,Montmort,9,80,11.1,0
71318,Montpont-en-Bresse,83,545,28.2,0
71319,Montret,61,348,7.2,0
71320,Mont-Saint-Vincent,21,130,7.1,0
71321,Morey,9,85,0,0
71322,Morlet,9,30,N/A,0
71323,Mornay,12,74,N/A,0
71324,Moroges,45,254,6.3,0
71325,La Motte-Saint-Jean,30,525,22.7,0
71326,Mouthier-en-Bresse,16,213,10,0
71327,Mussy-sous-Dun,20,160,0,0
71328,Nanton,36,284,29.3,0
71329,Navilly,21,194,29.4,0
71330,Neuvy-Grandchamp,53,350,8.3,0
71331,Nochize,3,46,0,0
71332,Ormes,28,212,13.9,0
71333,Oslon,48,493,18.8,0
71334,Oudry,11,158,0,0
71335,Ouroux-sous-le-Bois-Sainte-Marie,5,33,0,0
71336,Ouroux-sur-Saône,188,1343,8,0
71337,Oyé,14,135,0,0
71338,Ozenay,10,101,0,0
71339,Ozolles,26,184,6.2,0
71340,Palinges,61,684,21.3,0
71341,Palleau,14,97,25,0
71342,Paray-le-Monial,664,4785,14.4,0
71343,Paris-l'Hôpital,23,124,33.3,0
71344,Passy,7,31,0,0
71345,Péronne,50,277,7.7,0
71346,Perrecy-les-Forges,66,730,18.9,0
71347,Perreuil,21,211,16.7,0
71348,Perrigny-sur-Loire,3,60,50,0
71349,La Petite-Verrière,3,26,N/A,0
71350,Pierreclos,58,394,13.9,0
71351,Pierre-de-Bresse,164,908,15.8,0
71352,Le Planois,8,43,0,0
71353,Plottes,25,257,15.8,0
71354,Poisson,31,253,10,0
71355,Pontoux,12,120,0,0
71356,Pouilloux,40,388,0,0
71357,Pourlans,15,92,0,0
71358,Pressy-sous-Dondin,3,45,N/A,0
71359,Préty,27,279,10,0
71360,Prissé,134,826,10,0
71361,Prizy,2,27,N/A,0
71362,Pruzilly,16,136,12.5,0
71363,Le Puley,9,47,0,0
71364,La Racineuse,13,84,33.3,0
71365,Rancy,33,251,31.2,0
71366,Ratenelle,23,171,11.1,0
71367,Ratte,21,179,12.5,0
71368,Reclesne,14,127,0,0
71369,Remigny,27,179,22.8,0
71370,Rigny-sur-Arroux,37,291,15.2,0
71371,La Roche-Vineuse,111,730,4.3,0
71372,Romanèche-Thorins,143,780,16.2,0
71373,Romenay,118,782,8.7,0
71374,Rosey,7,76,0,0
71376,Roussillon-en-Morvan,19,131,0,0
71377,Royer,7,64,33.3,0
71378,Rully,122,673,2.9,0
71379,Sagy,64,565,28.1,0
71380,Saillenard,36,362,26.9,0
71381,Sailly,8,37,0,0
71382,Saint-Agnan,38,312,3.8,0
71383,Saint-Albain,28,244,9.5,0
71384,Saint-Ambreuil,25,182,19.9,0
71385,Saint-Amour-Bellevue,36,245,15.8,0
71386,Saint-André-en-Bresse,4,41,0,0
71387,Saint-André-le-Désert,21,120,14.3,0
71388,Saint-Aubin-en-Charollais,28,194,10,0
71389,Saint-Aubin-sur-Loire,11,143,9.1,0
71390,Saint-Berain-sous-Sanvignes,44,453,14.3,0
71391,Saint-Bérain-sur-Dheune,26,251,4.8,0
71392,Saint-Boil,31,215,16.7,0
71393,Saint-Bonnet-de-Cray,23,204,0,0
71394,Saint-Bonnet-de-Joux,64,396,0,1
71395,Saint-Bonnet-de-Vieille-Vigne,16,94,100,0
71396,Saint-Bonnet-en-Bresse,32,239,33.3,0
71397,Sainte-Cécile,19,125,0,0
71398,Saint-Christophe-en-Bresse,43,422,4.2,0
71399,Saint-Christophe-en-Brionnais,54,254,11.1,0
71400,Saint-Clément-sur-Guye,14,66,N/A,0
71401,Sainte-Croix-en-Bresse,41,302,19,1
71402,Saint-Cyr,27,299,0,0
71403,Saint-Denis-de-Vaux,15,112,16.7,0
71404,Saint-Désert,54,388,8,1
71405,Saint-Didier-en-Bresse,5,77,0,0
71406,Saint-Didier-en-Brionnais,9,62,25,0
71407,Saint-Didier-sur-Arroux,23,109,0,0
71408,Saint-Edmond,20,166,12.5,0
71409,Saint-Émiland,16,144,0,0
71410,Saint-Étienne-en-Bresse,31,341,17.9,1
71411,Saint-Eugène,15,71,0,0
71412,Saint-Eusèbe,66,489,6.9,0
71413,Saint-Firmin,29,362,4.2,0
71414,Saint-Forgeot,27,209,11.1,0
71415,Sainte-Foy,3,67,N/A,0
71416,Saint-Gengoux-de-Scissé,35,276,4,0
71417,Saint-Gengoux-le-National,104,531,10.3,0
71419,Saint-Germain-du-Bois,158,974,9.1,1
71420,Saint-Germain-du-Plain,121,941,9.1,0
71421,Saint-Germain-en-Brionnais,6,82,0,0
71422,Saint-Germain-lès-Buxy,16,105,50,0
71423,Saint-Gervais-en-Vallière,21,181,14.3,0
71424,Saint-Gervais-sur-Couches,12,102,0,0
71425,Saint-Gilles,17,136,15.4,0
71426,Sainte-Hélène,25,176,39.5,0
71427,Saint-Huruge,1,30,N/A,0
71428,Saint-Igny-de-Roche,49,297,0,0
71430,Saint-Jean-de-Vaux,29,169,0,0
71431,Saint-Jean-de-Trézy,16,160,12.5,0
71433,Saint-Julien-de-Civry,41,232,0,0
71434,Saint-Julien-de-Jonzy,22,148,14.3,0
71435,Saint-Julien-sur-Dheune,17,109,16.7,0
71436,Saint-Laurent-d'Andenay,40,431,20.8,0
71437,Saint-Laurent-en-Brionnais,19,145,0,0
71438,Saint-Léger-du-Bois,18,247,5.3,0
71439,Saint-Léger-lès-Paray,31,298,0,0
71440,Saint-Léger-sous-Beuvray,27,190,37.5,0
71441,Saint-Léger-sous-la-Bussière,14,125,33.4,0
71442,Saint-Léger-sur-Dheune,111,700,10,1
71443,Saint-Loup-Géanges,93,641,16.3,0
71444,Saint-Loup-de-Varennes,57,494,12.5,0
71445,Saint-Marcel,339,2683,19.3,0
71446,Saint-Marcelin-de-Cray,8,80,0,0
71447,Saint-Mard-de-Vaux,14,122,0,0
71448,Saint-Martin-Belle-Roche,72,608,17,0
71449,Saint-Martin-d'Auxy,8,43,0,0
71450,Saint-Martin-de-Commune,7,46,33.3,0
71451,Saint-Martin-de-Lixy,2,43,0,0
71452,Saint-Martin-de-Salencey,12,48,0,0
71453,Saint-Martin-du-Lac,11,106,14.3,0
71454,Saint-Martin-du-Mont,6,82,9.1,0
71455,Saint-Martin-du-Tartre,7,74,0,0
71456,Saint-Martin-en-Bresse,103,796,1.5,0
71457,Saint-Martin-en-Gâtinois,5,56,0,0
71458,Saint-Martin-la-Patrouille,8,27,0,0
71459,Saint-Martin-sous-Montaigu,13,157,33.3,0
71460,Saint-Maurice-de-Satonnay,34,191,0,0
71461,Saint-Maurice-des-Champs,6,29,0,0
71462,Saint-Maurice-en-Rivière,19,223,8.3,0
71463,Saint-Maurice-lès-Châteauneuf,47,226,0,0
71464,Saint-Maurice-lès-Couches,14,86,50,0
71465,Saint-Micaud,17,114,11.1,0
71466,Saint-Nizier-sur-Arroux,4,52,0,0
71468,Saint-Pierre-de-Varennes,44,364,4.5,0
71469,Saint-Pierre-le-Vieux,23,154,0,0
71470,Saint-Point,33,154,0,0
71471,Saint-Privé,5,45,0,0
71472,Saint-Prix,18,107,0,0
71473,Saint-Racho,13,76,50,0
71474,Sainte-Radegonde,5,70,16.7,0
71475,Saint-Rémy,344,2771,20.7,0
71477,Saint-Romain-sous-Gourdon,19,196,20,0
71478,Saint-Romain-sous-Versigny,1,36,N/A,0
71479,Saint-Sernin-du-Bois,67,791,8.1,0
71480,Saint-Sernin-du-Plain,32,279,11.8,0
71481,Saint-Symphorien-d'Ancelles,62,481,7.3,0
71482,Saint-Symphorien-de-Marmagne,45,358,5,0
71483,Saint-Symphorien-des-Bois,19,192,0,0
71484,Saint-Usuge,73,595,17.1,0
71485,Saint-Vallerin,20,116,N/A,0
71486,Saint-Vallier,314,4064,16.5,0
71487,Saint-Vérand,21,77,0,0
71488,Saint-Vincent-des-Prés,7,60,0,0
71489,Saint-Vincent-en-Bresse,31,234,21.7,0
71490,Saint-Vincent-Bragny,35,394,4,0
71491,Saint-Yan,71,522,9.5,0
71492,Saint-Ythaire,6,68,0,0
71493,Saisy,8,156,60,0
71494,La Salle,31,231,25,0
71495,Salornay-sur-Guye,64,353,15.1,0
71496,Sampigny-lès-Maranges,6,61,12.5,0
71497,Sancé,156,914,12.7,0
71498,Santilly,5,69,0,0
71499,Sanvignes-les-Mines,161,1997,16.5,0
71500,Sarry,10,50,0,0
71501,Sassangy,10,72,0,0
71502,Sassenay,55,651,11.9,0
71503,Saules,6,64,66.7,0
71504,Saunières,8,38,0,0
71505,Savianges,5,39,N/A,0
71506,Savigny-en-Revermont,60,526,20,0
71507,Savigny-sur-Grosne,16,80,0,0
71508,Savigny-sur-Seille,17,191,21.4,0
71509,La Celle-en-Morvan,23,200,15.4,0
71510,Semur-en-Brionnais,26,247,0,0
71512,Sennecey-le-Grand,222,1405,18.7,1
